Record ID,Store Name,Store Type,Street Number,Street Name,Additional Address,City,State,Zip Code,Zip4,County,Latitude,Longitude,Authorization Date,End Date
1303681,North Galveston Epicurean Farmers Market Inc.1 1,Farmers' Market,4102,Winnie St,,Galveston,TX,77550,1122,GALVESTON,29.297352,-94.81378,11/08/2017,09/20/2019
1303681,North Galveston Epicurean Farmers Market Inc.1 1,Farmers' Market,4102,Winnie St,,Galveston,TX,77550,1122,GALVESTON,29.297352,-94.81378,10/28/2019,11/25/2022
1272409,Express Food Mart,Farmers' Market,820,E Lamar St,,Sherman,TX,75090,6031,GRAYSON,33.637375,-96.59906,02/28/2017,11/19/2021
1613589,Acres Home Chamber Farmers Market NAFMNP,Farmers' Market,6112,Wheatley St,,Houston,TX,77091,3947,HARRIS,29.853796,-95.42854,09/06/2024,
1443754,Acres Homes Farmers Market NAFMNP,Farmers' Market,2500,S Victory Dr,,Houston,TX,77088,7099,HARRIS,29.871159,-95.447945,04/12/2021,
1574450,Bay Area Farmers Market NAFMNP,Farmers' Market,18650,Gulf Fwy,,Friendswood,TX,77546,2717,HARRIS,29.548782,-95.1528,01/24/2024,
1564631,Braeswood Farmers Market NAFMNP,Farmers' Market,10425,Hillcroft St,,Houston,TX,77096,4798,HARRIS,29.667751,-95.4904,12/13/2023,
1189333,East End Market,Farmers' Market,2600,Navigation Blvd,,Houston,TX,77003,1515,HARRIS,29.757648,-95.34345,03/29/2015,
1463739,Freemen's Town Farmers Market NAFMNP,Farmers' Market,1108,Victor St,,Houston,TX,77019,5530,HARRIS,29.754066,-95.37919,10/07/2021,
1247286,Get Moving Houston (North Stadium),Farmers' Market,9720,Spaulding St,,Houston,TX,77016,4841,HARRIS,29.849623,-95.303474,06/02/2016,09/13/2021
1247094,Get Moving Houston (W Montgomery),Farmers' Market,6719,West Montgomery,Acres Home Multi Service Center,Houston,TX,77091,,HARRIS,29.857582,-95.42134,06/02/2016,09/13/2021
1323825,Get Moving Houston Farmers Market,Farmers' Market,6402,Market St,,Houston,TX,77020,6840,HARRIS,29.771862,-95.30577,06/19/2018,
1048834,Get Moving Houston Farmers Market (Magnolia),Farmers' Market,7037,Capitol St,Magnolia Multi-Service Center,Houston,TX,77011,4699,HARRIS,29.734009,-95.301285,03/22/2012,12/07/2021
1048818,Get Moving Houston Farmers Markets (Lyons HC) NA,Farmers' Market,5602,Lyons Ave,,Houston,TX,77020,4730,HARRIS,29.77642,-95.314896,03/22/2012,01/02/2017
1046196,Get Moving Houston Farmers Markets (Sunnyside),Farmers' Market,4605,Wilmington St,,Houston,TX,77051,3333,HARRIS,29.656055,-95.35842,03/05/2012,11/02/2021
1247288,Get Moving Houston High Star,Farmers' Market,6400,High Star Dr,,Houston,TX,77074,5006,HARRIS,29.710798,-95.4935,06/02/2016,09/13/2021
1494392,Intrinsic Living IL2021,Farmers' Market,14435,Telge Road,1/2,Cypress,TX,77429,,HARRIS,29.986017,-95.65496,03/23/2022,
1370803,Kashmere Es Gardens Farmers Market,Farmers' Market,4901,Lockwood Dr,,Houston,TX,77026,2997,HARRIS,29.804985,-95.31707,07/25/2019,11/24/2023
1560005,Market Square Park Farmers Market,Farmers' Market,301,Milam St,,Houston,TX,77002,1618,HARRIS,29.762627,-95.36219,10/11/2023,
1118040,Palm Center Farmers Market,Farmers' Market,5400,Beekman Rd,,Houston,TX,77021,3108,HARRIS,29.696154,-95.33182,11/20/2013,12/20/2018
1352684,Palm Center Farmers Market,Farmers' Market,5400,Beekman Rd,,Houston,TX,77021,3108,HARRIS,29.70031,-95.32982,05/02/2019,11/24/2023
1599289,Palm Center Farmers Market,Farmers' Market,5400,Beekman Rd,,Houston,TX,77021,3108,HARRIS,29.699905,-95.32998,06/04/2024,
1462649,Paris And Britney Chickens,Farmers' Market,7110,Hoffman St,,Houston,TX,77028,3818,HARRIS,29.82489,-95.310875,08/30/2021,
1275104,Urban Harvest Farmers Market At Eastside Street 1,Farmers' Market,2752,Buffalo Speedway,,Houston,TX,77098,1005,HARRIS,29.741388,-95.43017,03/22/2017,
1492382,Urban Harvest Mobile Market,Farmers' Market,3201,Canal Street,,Houston,TX,77003,,HARRIS,29.753475,-95.33917,03/03/2022,
962873,VP Farmers Market 1,Farmers' Market,600,Kenrick Drive,,Houston,TX,77060,3630,HARRIS,29.941498,-95.38639,08/09/2011,03/18/2013
962873,VP Farmers Market 1,Farmers' Market,600,Kenrick Drive,,Houston,TX,77060,3630,HARRIS,29.941498,-95.38639,04/01/2013,04/11/2016
962873,VP Farmers Market 1,Farmers' Market,600,Kenrick Drive,,Houston,TX,77060,3630,HARRIS,29.941498,-95.38639,09/14/2020,
1356149,Central Texas Farmers Cooperative Association,Farmers' Market,194,S Guadalupe St,,San Marcos,TX,78666,5532,HAYS,29.880312,-97.94103,03/07/2019,09/20/2019
1190493,Downtown Buda Farmer's Market,Farmers' Market,121,Main St,,Buda,TX,78610,3320,HAYS,30.088531,-97.818,03/13/2015,09/20/2019
1285011,River Bottom Farms,Farmers' Market,2249,Staples Rd,,San Marcos,TX,78666,,HAYS,29.842564,-97.91584,05/22/2017,09/20/2019
1190815,Grow'n Grower's Farmers Market,Farmers' Market,201,S 1st St,,Mcallen,TX,78501,8903,HIDALGO,26.20047,-98.21971,03/12/2015,09/20/2019
1190815,Grow'n Grower's Farmers Market,Farmers' Market,201,S 1st St,,Mcallen,TX,78501,8903,HIDALGO,26.20047,-98.21971,10/28/2019,11/16/2020
1190779,Mcallen Farmers Market,Farmers' Market,4001,N 23rd St,,McAllen,TX,78504,4104,HIDALGO,26.241495,-98.23931,03/12/2015,
996158,Neighborhood Grocery II 2,Farmers' Market,1302,W Sugar Cane Dr,,Weslaco,TX,78596,3886,HIDALGO,26.184317,-98.00275,05/16/2011,04/21/2014
1218330,Pharrmers Market,Farmers' Market,724,N Cage Blvd,,Pharr,TX,78577,3105,HIDALGO,26.201765,-98.18279,11/11/2015,09/20/2019
1537283,Sentli Foods,Farmers' Market,2806,E Rogers Rd,,Edinburg,TX,78542,7020,HIDALGO,26.324274,-98.13079,03/06/2023,
1082485,The Market At Mcallen,Farmers' Market,4001,N 23rd St,,Mcallen,TX,78504,4104,HIDALGO,26.2407,-98.23947,12/20/2012,04/06/2015
1082492,The Market At Weslaco,Farmers' Market,275,S Kansas Ave,,Weslaco,TX,78596,6158,HIDALGO,26.159794,-97.98968,12/20/2012,05/17/2018
1032836,Valerio's Fruit Market,Farmers' Market,3601,E Bus 83,,Donna,TX,78537,,HIDALGO,26.166073,-98.026825,12/06/2011,02/19/2014
884010,Sulphur Springs Farmers' Market,Farmers' Market,200,Main St,,Sulphur Springs,TX,75482,2707,HOPKINS,33.1376,-95.6016,02/19/2009,09/24/2013
1399679,Bors Ranches 1,Farmers' Market,601,Indian Hot Springs Rd,,Sierra Blanca,TX,79851,,HUDSPETH,30.90861,-105.42641,04/11/2020,
1190203,Greenville Farmer's Market,Farmers' Market,2205,Lee St,,Greenville,TX,75401,4318,HUNT,33.139744,-96.10414,03/10/2015,05/23/2017
1240581,Jasper Area Produce,Farmers' Market,440,State St,,Jasper,TX,75951,5135,JASPER,30.907852,-93.99301,04/18/2016,
1449043,Beaumont Farmers Market,Farmers' Market,6525,College St,,Beaumont,TX,77707,3304,JEFFERSON,30.067608,-94.1705,06/16/2021,
1449947,Sugar Acre Farms,Farmers' Market,104,W Eubank St,,Mabank,TX,75147,8349,KAUFMAN,32.365135,-96.10278,06/10/2021,
1584116,HERFF Farmer's Market,Farmers' Market,33,Herff Rd,,Boerne,TX,78006,2743,KENDALL,29.780956,-98.7142,01/29/2024,
1489264,The Junction Area Farmers Market,Farmers' Market,,College Street,Schreiner Park,Junction,TX,76849,,KIMBLE,30.48832,-99.77369,02/19/2022,
1066763,Fresh Vegetable Market,Farmers' Market,810,Fm 168 N Of Olton,1.5 Miles N Of Olton On Hwy 168,Olton,TX,79064,0507,LAMB,34.18075,-102.13497,07/18/2012,02/26/2017
711920,APPLE COUNTRY # 3,Farmers' Market,1900,Avenue A,,Lubbock,TX,79404,1100,LUBBOCK,33.577736,-101.83646,07/30/2003,07/10/2008
970087,Apple Country Farmers Market,Farmers' Market,1922,Avenue A,,Lubbock,TX,79404,1100,LUBBOCK,33.577503,-101.83646,09/09/2010,03/09/2015
1508153,Lubbock Downtown Farmers Market,Farmers' Market,1824,Buddy Holly Ave,,Lubbock,TX,79401,5137,LUBBOCK,33.57809,-101.844765,07/27/2022,
1547866,Roots Urban Growers Market,Farmers' Market,2109,Cedar Ave,,Lubbock,TX,79404,1107,LUBBOCK,33.575375,-101.83343,06/06/2023,
1190192,Texas Country Farmers Market,Farmers' Market,1922,Avenue A,,Lubbock,TX,79404,1100,LUBBOCK,33.57752,-101.83642,03/10/2015,11/29/2024
1324772,Wolfforth Farmers Market,Farmers' Market,8924,County Road 7100,,Wolfforth,TX,79382,5332,LUBBOCK,33.520535,-102.01656,06/08/2018,
336856,DEL RIO-EAGLE PASS FM,Farmers' Market,,LOOP 431,,EAGLE PASS,TX,78852,,MAVERICK,28.731512,-100.47897,06/10/2002,08/01/2005
1531461,Bridge Street Farmers Market,Farmers' Market,211,Elm Ave,,Waco,TX,76704,2508,MCLENNAN,31.563335,-97.12602,02/01/2023,
1053667,Waco Downtown Farmers Market,Farmers' Market,500,Washington Avenue,,Waco,TX,76701,,MCLENNAN,31.557508,-97.13288,04/11/2012,
993331,Goldthwaite Area Farmers Market,Farmers' Market,1001,Fisher Street,Mills County Courthouse,Goldthwaite,TX,76844,,MILLS,31.449505,-98.56889,03/02/2011,11/17/2015
1268030,Montgomery County Market Days,Farmers' Market,12466,Interstate 45 N,,Willis,TX,77378,6900,MONTGOMERY,30.422237,-95.491554,12/16/2016,09/20/2019
1239804,Peas Farm,Farmers' Market,4790,Crockett Martin Rd,,Conroe,TX,77306,6009,MONTGOMERY,30.321728,-95.320175,03/28/2016,11/23/2020
1244106,Nacogdoches Farmers Market,Farmers' Market,107,Pearl St,,Nacogdoches,TX,75961,4848,NACOGDOCHES,31.604893,-94.65769,05/12/2016,
972857,Corpus Christi Southside Farmers Market,Farmers' Market,5800,Everhart Rd,,Corpus Christi,TX,78413,3613,NUECES,27.704233,-97.390785,09/28/2010,07/13/2015
1504215,Grow Local Farmers' Market,Farmers' Market,100,North Shoreline Blvd,,Corpus Christi,TX,78401,,NUECES,27.792036,-97.39241,06/16/2022,
1192588,Grow Local South Texas,Farmers' Market,600,N Mesquite,,Corpus Christi,TX,78401,,NUECES,27.79688,-97.394936,06/15/2015,09/20/2019
1542906,Let's Grow Crazy,Farmers' Market,500,SE 2nd St,,Mineral Wells,TX,76067,5402,PALO PINTO,32.80762,-98.10938,04/10/2023,
1289962,Amarillo Community Market,Farmers' Market,1000,S Polk St,,Amarillo,TX,79101,3408,POTTER,35.203167,-101.83795,07/13/2017,10/17/2017
1270430,Golden Spread Farmers Market Inc.,Farmers' Market,3701,Plains Blvd.,,Amarillo,TX,79108,,POTTER,35.200687,-101.88082,03/27/2017,11/19/2021
1190206,Lindale Farmers Market,Farmers' Market,205,E North St,,Lindale,TX,75771,3107,SMITH,32.51809,-95.40807,04/07/2015,09/20/2019
745251,LOS GUEROS FRUTERIA,Farmers' Market,929,S Vine Ave,,Tyler,TX,75701,1463,SMITH,32.338158,-95.30859,06/20/2005,05/29/2006
1117745,Rose City Farmers Market,Farmers' Market,723,N Broadway Ave,,Tyler,TX,75702,5327,SMITH,32.3575,-95.3007,10/22/2013,09/20/2019
1492183,Rose City Farmers Market,Farmers' Market,221,S Broadway Ave,,Tyler,TX,75702,7302,SMITH,32.348675,-95.30102,03/29/2022,
990428,Tyler Farmers Market,Farmers' Market,4850,Old Bullard Rd,,Tyler,TX,75703,,SMITH,32.296947,-95.30448,04/19/2011,11/12/2015
1573925,Whitehouse Farmers Market,Farmers' Market,109,E Main St,,Whitehouse,TX,75791,3522,SMITH,32.227116,-95.22401,12/13/2023,
1365122,Arlington Foodies Farmer's Market,Farmers' Market,3533,Marathon St,,Pantego,TX,76013,4630,TARRANT,32.71287,-97.161125,07/02/2019,11/24/2023
1231878,Azle Farmers Market,Farmers' Market,1012,Southeast Pkwy,,Azle,TX,76020,3663,TARRANT,32.87609,-97.53156,05/13/2016,09/20/2019
1599156,Azle Farmers Market,Farmers' Market,225,Church St,,Azle,TX,76020,3109,TARRANT,32.893913,-97.54249,06/01/2024,
967589,Cowtown Farmer's Market,Farmers' Market,3821,Southwest Blvd,,Fort Worth,TX,76116,9440,TARRANT,32.7164,-97.44208,09/09/2010,06/11/2015
1277820,Cowtown Farmers Market,Farmers' Market,3821,Southwest Blvd,,Fort Worth,TX,76116,9440,TARRANT,32.71639,-97.44212,03/04/2017,08/08/2022
1512998,Cowtown Farmers Market,Farmers' Market,8901,Clifford St,,Fort Worth,TX,76108,1434,TARRANT,32.764503,-97.47417,08/09/2022,
969010,Farmers Market,Farmers' Market,4800,S Hulen St,,Fort Worth,TX,76132,,TARRANT,32.67752,-97.39561,09/01/2010,03/24/2015
804557,FARMERS RANCH,Farmers' Market,2501,W Division St,,Arlington,TX,76012,4802,TARRANT,32.73594,-97.1495,11/21/2006,11/23/2006
981897,Hurst Farmers Market,Farmers' Market,560,W Pipeline Rd,,Hurst,TX,76053,4924,TARRANT,32.823692,-97.17858,08/25/2011,08/26/2013
991501,Keller Farmer's Market,Farmers' Market,1100,Bear Creek Pkwy,,Keller,TX,76248,2114,TARRANT,32.930817,-97.22699,03/11/2011,09/20/2019
1463960,Lake Worth Farmers Market,Farmers' Market,7005,Charbonneau Rd,,Fort Worth,TX,76135,3427,TARRANT,32.809326,-97.44168,08/23/2021,
1446246,Onenation Relief & Charity,Farmers' Market,2646,E Rosedale St,,Fort Worth,TX,76105,1428,TARRANT,32.73054,-97.28812,05/18/2021,
1408494,Saginaw Farmers Market,Farmers' Market,752,S Knowles St,,Saginaw,TX,76179,,TARRANT,32.84966,-97.377304,08/17/2020,
976311,NORTH SIDE FARMERS MARKET,Farmers' Market,,N FIRST & MESQUITE,,ABILENE,TX,79601,,TAYLOR,32.44921,-99.73049,10/21/2010,11/04/2015
788604,AUSTIN FARMERS MARKET,Farmers' Market,422,GUADALUPE ST,,AUSTIN,TX,78701,2921,TRAVIS,30.267721,-97.74685,06/20/2006,10/31/2012
975328,Barton Creek Farmer Market,Farmers' Market,2901,S Capital of TX Hwy,,Austin,TX,78746,,TRAVIS,30.256329,-97.81072,10/15/2010,11/17/2015
1553659,Chaparral Crossing Farmers Market NAFMNP,Farmers' Market,4601,Senda Ln,,Austin,TX,78725,2900,TRAVIS,30.238092,-97.57208,07/11/2023,
1189850,F2m At Mueller Farmers Market,Farmers' Market,2006,Philomena St,,Austin,TX,78723,3322,TRAVIS,30.300005,-97.70271,04/01/2015,
1606825,Farmer George Farmers Market,Farmers' Market,901,Old Austin Hutto Rd,,Pflugerville,TX,78660,,TRAVIS,30.443138,-97.60718,09/16/2024,
1076882,Fresh for Less Farm Stand at Dobie,Farmers' Market,1200,E Rundberg Ln,,Austin,TX,78753,4934,TRAVIS,30.3541,-97.68135,10/16/2012,09/20/2019
1065401,Hope Farmers Market,Farmers' Market,412,Comal St,,Austin,TX,78702,4452,TRAVIS,30.261864,-97.72714,07/12/2012,11/25/2022
1051891,Johnson's Backyard Garden,Farmers' Market,9515,Hergotz Lane,,Austin,TX,78742,,TRAVIS,30.237139,-97.65389,04/24/2012,12/19/2016
1306233,Pedernales Farmer's Market,Farmers' Market,23526,Tx-71,,Spicewood,TX,78669,,TRAVIS,30.38685,-98.08637,12/06/2017,09/20/2019
948958,Pflugerville Farmers Market,Farmers' Market,901,Hutto Road,,Pflugerville,TX,78660,,TRAVIS,30.444513,-97.60678,04/27/2010,06/25/2015
1200656,SFC Farm Stand At Cunningham Elementary,Farmers' Market,2200,Berkeley Ave,,Austin,TX,78745,4334,TRAVIS,30.209684,-97.806496,06/18/2015,02/10/2022
1047854,SFC Farm Stand at Dove Springs,Farmers' Market,5801,Ainez Dr,,Austin,TX,78744,4629,TRAVIS,30.187672,-97.739494,03/20/2012,02/10/2022
1292270,Sfc Farm Stand At Odom Elementary,Farmers' Market,1010,Turtle Creek Blvd,,Austin,TX,78745,2973,TRAVIS,30.20524,-97.78971,09/15/2017,09/20/2019
1292672,Sfc Farm Stand At Padron Elementary,Farmers' Market,2011,W Rundberg Ln,,Austin,TX,78758,5946,TRAVIS,30.373674,-97.719246,09/15/2017,02/10/2022
1200679,SFC Farm Stand at St Elmo Road,Farmers' Market,4320,S Congress Ave,,Austin,TX,78745,,TRAVIS,30.218735,-97.76659,06/18/2015,02/10/2022
1078284,SFC Farmers Market Downtown,Farmers' Market,422,Guadalupe St,,Austin,TX,78701,,TRAVIS,30.267717,-97.746826,10/23/2012,
1098426,SFC Farmers' Market 5,Farmers' Market,7500,S Pleasant Valley Rd,,Austin,TX,78744,6412,TRAVIS,30.170258,-97.75367,04/10/2013,03/16/2018
1076890,Sfc Farmers' Market At Sunset Valley,Farmers' Market,3200,Jones Rd,,Austin,TX,78745,1333,TRAVIS,30.228327,-97.80944,10/16/2012,
1196467,Springdale Farm,Farmers' Market,755,Springdale Rd,,Austin,TX,78702,4039,TRAVIS,30.258043,-97.700356,05/26/2015,09/20/2019
1596152,The Domain Farmers Market NAFMNP,Farmers' Market,3220,Amy Donovan Plz,,Austin,TX,78758,3714,TRAVIS,30.39702,-97.727325,05/08/2024,
596704,DEL RIO-EAGLE PASS FM,Farmers' Market,,S BEDELL,,DEL RIO,TX,78840,,VAL VERDE,29.366966,-100.885605,06/10/2002,08/01/2005
1241278,Downtown Farmers' Market,Farmers' Market,101,N Main,,Victoria,TX,77901,,VICTORIA,28.799223,-97.00614,04/11/2016,09/20/2019
1553696,Victoria Farmers' Market,Farmers' Market,2805,N Navarro St,,Victoria,TX,77901,3946,VICTORIA,28.821524,-97.00227,07/28/2023,
999923,El Centro De Laredo Farmers Market,Farmers' Market,1300,Farragut St,,Laredo,TX,78043,,WEBB,27.50572,-99.50895,04/12/2011,08/17/2016
999923,El Centro De Laredo Farmers Market,Farmers' Market,1300,Farragut St,,Laredo,TX,78043,,WEBB,27.50572,-99.50895,08/30/2016,09/20/2019
1431126,Hidden Farm Fresh,Farmers' Market,413,Harrison Street,,Lane City,TX,77453,,WHARTON,29.217785,-96.02504,12/26/2020,
1204197,Wichita Falls Farmers Market,Farmers' Market,,8th & Ohio St,,Wichita Falls,TX,76301,,WICHITA,33.913242,-98.48976,06/29/2015,09/20/2019
1527958,Wichita Falls Farmers Market Association,Farmers' Market,806,Austin St,,Wichita Falls,TX,76301,3214,WICHITA,33.909878,-98.49541,12/15/2022,
1190745,Salinas Family Farm,Farmers' Market,7233,Simon Gomez Rd,,Lyford,TX,78569,,WILLACY,26.39687,-97.797195,03/12/2015,09/20/2019
1189846,F2m Texas At Cedar Park Farmers Market,Farmers' Market,200,S Bell Blvd,Parking Lot,Cedar Park,TX,78613,,WILLIAMSON,30.508013,-97.821884,04/02/2015,
1461304,Farmer George Farmers Markets,Farmers' Market,201,University Oaks Blvd,,Round Rock,TX,78664,,WILLIAMSON,30.557253,-97.68835,09/13/2021,
1599066,Farmer George Farmers Markets,Farmers' Market,201,University Oaks Blvd,,Round Rock,TX,78665,,WILLIAMSON,30.556597,-97.68735,06/05/2024,
1613847,Lakeline Farmers Market NAFMNP,Farmers' Market,11200,Lakeline Mall Dr,,Cedar Park,TX,78613,1501,WILLIAMSON,30.470564,-97.80655,10/30/2024,
1001004,Sarah's Texas Pantry,Farmers' Market,101B,East St,,Hutto,TX,78634,4510,WILLIAMSON,30.542995,-97.5471,05/17/2011,09/21/2011
1597078,Silos Farmers Market NAFMNP,Farmers' Market,121,Co-op Blvd,,Hutto,TX,78634,2697,WILLIAMSON,30.54292,-97.55264,05/28/2024,
1180667,Winnsboro Farmers' Market,Farmers' Market,111,Market Street,,Winnsboro,TX,75494,,WOOD,32.957264,-95.28985,01/20/2015,09/20/2019
1256313,Historic Downtown  Brigham City Farmers Market,Farmers' Market,20,N Main,,Brigham City,UT,84302,,BOX ELDER,41.511005,-112.015305,08/16/2016,
1546510,"The Farmers Market Of Brigham City, Inc",Farmers' Market,6,N Main St,,Brigham City,UT,84302,2116,BOX ELDER,41.510662,-112.01544,06/13/2023,
941813,Cache Valley Gardners Market,Farmers' Market,199,N Main St,,Logan,UT,84321,4525,CACHE,41.73478,-111.83493,03/16/2010,
1596919,Steep Mountain Farm,Farmers' Market,655,E 200 S,,Wellsville,UT,84339,9556,CACHE,41.6365,-111.91739,06/25/2024,
1448665,Price Farmer's Market,Farmers' Market,406,S Highway 55,,Price,UT,84501,3536,CARBON,39.592842,-110.79196,05/26/2021,
999626,Clearfield Farmers Market,Farmers' Market,825,S State St,,Clearfield,UT,84015,2466,DAVIS,41.101448,-112.01319,05/05/2011,11/03/2015
1155145,Syracuse Farmers Market,Farmers' Market,1891,Antelope Dr,,Syracuse,UT,84075,9144,DAVIS,41.08912,-112.061325,10/23/2014,10/24/2024
849193,USU Botanical Center Farmers Market,Farmers' Market,875,S 50 W,,Kaysville,UT,84037,,DAVIS,41.020493,-111.93876,04/03/2008,
1152011,Roosevelt Farmer's Market,Farmers' Market,240,West  Hwy 40,,Roosevelt,UT,84066,,DUCHESNE,40.290894,-109.99599,06/05/2014,12/20/2018
1375092,Roosevelt Farmers Market,Farmers' Market,815,S 400 W,,Roosevelt,UT,84066,5142,DUCHESNE,40.288486,-109.99882,09/06/2019,08/28/2022
1514183,Roosevelt Farmers Market NAFMNP,Farmers' Market,91,W 100 N,,Roosevelt,UT,84066,,DUCHESNE,40.300766,-109.99322,08/29/2022,
399778,Farmers Market Moab,Farmers' Market,100,W Park Dr,,Moab,UT,84532,,GRAND,38.57752,-109.552765,07/14/2004,07/19/2015
1443264,Market On Center,Farmers' Market,400,N 100 W,,Moab,UT,84532,2431,GRAND,38.579357,-109.55256,06/09/2021,
1206081,Moab Farmers Market,Farmers' Market,,100 West & Park Drive,,Moab,UT,84532,,GRAND,38.577446,-109.5527,07/15/2015,09/20/2019
1206081,Moab Farmers Market,Farmers' Market,,100 West & Park Drive,,Moab,UT,84532,,GRAND,38.577446,-109.5527,10/28/2019,07/20/2021
1133786,Moab Farmers' Market/YOUTH GARDEN PROJECT,Farmers' Market,,100 West And Park Drive,,Moab,UT,84532,,GRAND,38.577446,-109.5527,04/23/2014,09/20/2019
1045394,Cedar City Farmers Market,Farmers' Market,585,N Main St,,Cedar City,UT,84721,6143,IRON,37.68766,-113.06195,04/04/2012,06/18/2017
1440911,Cedar City Year-round Farmer's Market,Farmers' Market,45,W Center St,,Cedar City,UT,84720,2557,IRON,37.677284,-113.06264,03/23/2021,
820875,9th West Farmers Market,Farmers' Market,1060,S 900 W,,Salt Lake City,UT,84104,1515,SALT LAKE,40.747356,-111.92009,06/10/2007,12/26/2019
820875,9th West Farmers Market,Farmers' Market,1060,S 900 W,,Salt Lake City,UT,84104,1515,SALT LAKE,40.747356,-111.92009,07/30/2020,
1364617,Back To Our Roots Farmers Market,Farmers' Market,5405,W 3100 S,,West Valley City,UT,84120,1428,SALT LAKE,40.703766,-112.024,07/16/2019,12/06/2023
1502180,Daybreak Farmers Market 1,Farmers' Market,11274 S,Kestrel Rise Rd,,South Jordan,UT,84009,,SALT LAKE,40.54638,-112.00248,06/08/2022,
850419,Downtown Farmers Market,Farmers' Market,300,South 300 West,,Salt Lake City,UT,84101,,SALT LAKE,40.762714,-111.89976,04/02/2008,
1540942,Draper Farmers Market NAFMNP,Farmers' Market,1600,E Highland Dr,,Draper,UT,84020,,SALT LAKE,40.498028,-111.86181,05/18/2023,
1446885,Herriman Farmers Market,Farmers' Market,5350,W Main St,,Herriman,UT,84096,5635,SALT LAKE,40.517345,-112.01742,04/12/2021,
1287876,Liberty Park Farmers Market,Farmers' Market,600 East,900 South,,Salt Lake City,UT,84105,,SALT LAKE,40.749756,-111.8738,06/09/2017,11/19/2021
1494112,Liberty Park Market,Farmers' Market,680 East,1040 South,,Salt Lake City,UT,84105,,SALT LAKE,40.686443,-111.8616,03/29/2022,
1600143,Millcreek Farmers Market,Farmers' Market,1330 E,Chambers Avenue,C/o Millcreek Public Market,Millcreek City,UT,84106,,SALT LAKE,40.701015,-111.85319,06/18/2024,
1006504,Murray Park Farmers Market,Farmers' Market,200,E 5200 S,South Murray City Park,Murray City,UT,84070,,SALT LAKE,40.59509,-111.88597,06/01/2011,02/22/2018
1409218,New Roots Farmers Market At The Irc,Farmers' Market,221,S 400 W,,Salt Lake City,UT,84101,1126,SALT LAKE,40.764603,-111.90218,07/22/2020,
1366676,New Roots Farmers Market Redwood Farm,Farmers' Market,3005,Lester St,,West Valley City,UT,84119,,SALT LAKE,40.706406,-111.936195,07/23/2019,
1590051,Sandy City Farmers Market 2,Farmers' Market,1245,E 9400 S,,Sandy,UT,84094,,SALT LAKE,40.581497,-111.85534,06/05/2024,
1003668,Sugar House Farmers Market,Farmers' Market,1040,E Sugarmont Dr,City Park,Salt Lake City,UT,84106,,SALT LAKE,40.722595,-111.8612,05/05/2011,09/20/2019
1003668,Sugar House Farmers Market,Farmers' Market,1040,E Sugarmont Dr,City Park,Salt Lake City,UT,84106,,SALT LAKE,40.722595,-111.8612,10/28/2019,11/23/2020
1002766,SUNNYVALE FARMERS MARKET,Farmers' Market,4013,S 700 W,,Salt Lake City,UT,84105,,SALT LAKE,40.737526,-111.871185,05/31/2011,
1597658,Taylorsville Farmers Market,Farmers' Market,2625,W Taylorsville Blvd,,Taylorsville,UT,84129,2208,SALT LAKE,40.653713,-111.95615,06/06/2024,
957416,University of Utah Farmers Market,Farmers' Market,1635,E Campus Center Dr,,Salt Lake City,UT,84112,8939,SALT LAKE,40.76087,-111.84323,06/17/2010,09/20/2019
1404534,Utah Farm Bureau Farmers Market At Murray Park,Farmers' Market,202,E Murray Park Ave,,Salt Lake City,UT,84107,6431,SALT LAKE,40.65965,-111.884445,05/29/2020,
1442353,Utah Farm Bureau Farmers Market At South Jordan,Farmers' Market,1600,W Towne Center Dr,,South Jordan,UT,84095,8697,SALT LAKE,40.558525,-111.93661,04/05/2021,
1159789,VA Farmers Market - Salt Lake City,Farmers' Market,500,Foothill Blvd,,Salt Lake City,UT,84148,0002,SALT LAKE,40.758293,-111.838554,07/23/2014,09/20/2019
1060483,Wasatch Front Farmers Market Wheeler100,Farmers' Market,6351,S 900 E,,Salt Lake City,UT,84121,2438,SALT LAKE,40.63556,-111.86593,06/02/2012,03/30/2017
1060488,Wasatch Front Farmers Market 110Gardner,Farmers' Market,1100,West 7800 South,,West Jordan,UT,84088,,SALT LAKE,40.609013,-111.92385,06/02/2012,03/30/2017
1497247,West Valley Farmers Market,Farmers' Market,5355,W 3100 S,,West Valley City,UT,84120,1426,SALT LAKE,40.7012,-112.01946,04/22/2022,
1452649,Wheeler Sunday Market,Farmers' Market,6351,S 900 E,,Murray,UT,84121,2438,SALT LAKE,40.634945,-111.86257,07/15/2021,
1512512,Monticello Farmers-artisans Market,Farmers' Market,157,S Main St,,Monticello,UT,84535,7728,SAN JUAN,37.870316,-109.342834,09/06/2022,
1098250,L'oakley Grown Community Market,Farmers' Market,911,W. Center Street,,Oakley,UT,84055,,SUMMIT,40.714836,-111.29894,05/09/2013,03/16/2018
1058740,Park Silly Sunday Market,Farmers' Market,150,Lower Main St,,Park City,UT,84060,,SUMMIT,40.640232,-111.49428,06/01/2012,03/20/2017
1277403,Summit County Community Market,Farmers' Market,650,Round Valley Drive,,Park City,UT,84060,,SUMMIT,40.683834,-111.46626,03/25/2017,12/13/2021
1264033,Benson Grist Mill Farmers Market,Farmers' Market,325,State Road 138,,Stansbury Park,UT,84074,2141,TOOELE,40.649956,-112.297806,11/04/2016,09/20/2019
