osm_id,osm_type,name,lat,lon,city,state,postcode,website,opening_hours
833604239,way,Cedar Crest Farmer's Market,35.1258051,-106.3688289,Cedar Crest,NM,87008,,We 15:00-18:00
213427092,node,Mamakating Farmers Market,41.5667579,-74.4978371,,NY,,,Fr 16:00-19:00
1003286805,node,Union Square Green Market,40.7366941,-73.9900361,,NY,10003,,"Mo,We,Fr-Sa 08:00-18:00"
1708932242,node,Carson's Country Market,43.1630849,-78.7257994,,NY,,,
1913660983,node,Locke Market & Italian Carry-Out,42.6602133,-76.4300628,,NY,,,
2041500810,node,Rhinebeck Farmer's Market,41.9274338,-73.9103371,,NY,,http://rhinebeckfarmersmarket.com,May Su[2]-Nov Th[4] Su 10:00-14:00
2411316936,node,Saugerties Farmer's Market (Summer),42.0794314,-73.9487313,,NY,,,
2930207492,node,Plattsburgh Farmer's Market,44.6963703,-73.4514718,,NY,,,
3319203713,node,Water Street Market,41.7467248,-74.0891106,,NY,,,
3765493557,node,Dewitt Park Farmers Market,42.441504,-76.4988083,,NY,,https://www.ithacamarket.com/,May-Oct: Tu 09:00-14:00
3842837139,node,Grand Central Market,40.7522987,-73.9759625,,NY,,https://grandcentralterminal.com/grand-central-market/,Mo-Fr 07:00-20:00; Sa 10:00-19:00; Su 11:00-18:00
4707586221,node,City Market,43.0453129,-76.1467046,,NY,,http://citymarketsyracuse.com,May-Oct Su[2] 10:00-16:00
4707599509,node,Downtown Farmer's Market,43.0505964,-76.1525268,,NY,,http://www.downtownsyracuse.com/farmersmarket,Jun-Oct Tu 07:00-15:00
4795984076,node,Warsaw Farmer's Market,42.7558843,-78.1323154,,NY,,,
5064791966,node,Sayville Farmer’s Market,40.7483058,-73.0674923,,NY,,,
5142999060,node,Ocean Fish Market,40.7651253,-73.917973,,NY,,,
5156183130,node,Best Fish Market,40.7669241,-73.9211226,,NY,,,
5163879633,node,Keita West African Market,40.6919288,-73.9260426,,NY,,,
5174248128,node,The Market NYC,40.7246645,-73.9948783,New York,NY,10012,,
5263688560,node,Malcolm Shabazz Harlem Market,40.801468,-73.9488612,,NY,10026,,10:00-20:00
5322387946,node,Troy Waterfront Farmers Market (Winter),42.7317963,-73.6895072,,NY,,https://www.troymarket.org/,Nov-Apr Sa 09:00-14:00
5322389583,node,Troy Waterfront Farmers Market (Summer),42.7315057,-73.6915781,,NY,,https://www.troymarket.org/,May-Oct Sa 09:00-14:00
5418877899,node,Ridgewood Market,40.706776,-73.9056085,Ridgewood,NY,11385,http://www.ridgewoodmarket.com/,
5455055829,node,Park Slope Sunday Farmers Market,40.6723725,-73.9840138,,NY,,http://downtoearthmarkets.com/markets?region=Brooklyn,Su 10:00-16:00
5546394201,node,El Paisano #3 Fish Market,40.8261992,-73.8764155,,NY,,,
5546451212,node,Stratford Fruit Market,40.8288295,-73.8755465,,NY,,,
5546454760,node,Westchester Caribbean Market,40.8286688,-73.8799186,,NY,,,
5548939369,node,Bangla Market,40.8325475,-73.8634765,,NY,,,
5552547320,node,Aftab Market,40.8307941,-73.8619637,,NY,,,
5564023744,node,7's Fish Market,40.8742188,-73.8795161,,NY,,,
5689244854,node,Roberts Farm Market,43.2063702,-78.4013866,,NY,,,
5726123940,node,Cazenovia Farmers Market,42.9297315,-75.8557509,,NY,,,May-Oct: Sa 09:00-14:00
5735397976,node,Southern Boulevard Farm,40.8364122,-73.8880987,,NY,,,
5962390879,node,Ossining Farmers Market,41.1607769,-73.8632873,,NY,,http://downtoearthmarkets.com/markets?region=Westchester&market=Ossining++Farmers+Market,May-Dec: Sa 08:30-13:00
5978792506,node,Fulton Stall Market,40.7061847,-74.0034548,,NY,,https://fultonstallmarket.org,
6188716408,node,Cook Park Farmers Market,42.707667,-73.8345439,Colonie,NY,12205,,
6231307186,node,Monroe Market,40.711586,-73.9961061,New York,NY,10002,,
6444299542,node,Seneca Farmers Market,42.9099915,-76.80005,Seneca Falls,NY,13148,http://senecamarket.com/,Jun 11-Oct 8 Tu 15:00-19:00
6462532127,node,The Market by Cure Thrift,40.732168,-73.9877613,,NY,,,
6611117653,node,Al-Zabiha Fish Market,40.737141,-73.7078841,,NY,,,
6946801057,node,Queens Night Market,40.7478455,-73.8505827,,NY,,https://queensnightmarket.com,Apr 15-Aug 19: Sa 17:00-24:00; Sep 16-Oct 28: Sa 17:00-24:00
7706173958,node,Pakatakan Farmers' Market,42.2001851,-74.5965776,Halcottsville,NY,12438,https://www.roundbarnmarket.org/,Sa 09:00-13:00
7826463429,node,Ivan Mini Market,40.9514595,-73.7369111,Mamaroneck,NY,10543,,
8027323532,node,Farmers & Artisans,42.9625714,-78.7817542,Amherst,NY,14226,https://www.farmersandartisans.com/,
8362684491,node,Jamestown Public Market,42.0959053,-79.2423083,,NY,,https://www.jtownpublicmarket.org/farmers-market,Jun Sa[2]-Oct Sa[-1] Sa 10:00-14:00
8446199676,node,Latinos Market,42.0767946,-73.9520728,Saugerties,NY,12477,,
8633199631,node,Lombardi's Gourmet Market,40.809648,-73.0765668,,NY,,,
8651361241,node,Cold Spring Farmers' Market,41.4145069,-73.9391003,,NY,,,Sa 08:30-13:00
8783523597,node,Albertson Seafood Market,40.770865,-73.6477189,Albertson,NY,11507,,
8788954890,node,Auntie El's Farm Market,41.1470488,-74.1913713,Sloatsburg,NY,10974,,
8975338363,node,Greenpoint Terminal Market,40.7278922,-73.9599186,Brooklyn,NY,11222,https://greenpointterminalmarket.com/,Sa-Su 10:00-18:00
9062870154,node,Kingston Farmers Market,41.933325,-74.0206567,,NY,,https://kingstonfarmersmarket.org/,Sa 09:00-14:00
9121569615,node,Lockport Farmer's Market,43.1707295,-78.6937997,,NY,,https://www.lockportcommunitymarket.com/,We 14:00-18:00; Sa 09:00-14:00
9122770504,node,Freeville Farmers Market,42.5116002,-76.3508851,Freeville,NY,13068,https://www.freevillefarmersmarket.org/,May-Sep: Su 11:30-14:30
9371206961,node,The Market Line,40.7181774,-73.9877719,New York,NY,,https://marketline.nyc/,
9374738173,node,Jamaica Farmers Market,40.7042186,-73.7999289,,NY,,https://publicmarkets.nyc/jamaica-farmers-market,
9870456717,node,Chandler Street Market,42.9426996,-78.8903713,,NY,,https://stepoutbuffalo.com/event/chandler-street-market/,
10037649661,node,Glens Falls Farmers' Market,43.3100864,-73.6474694,Glens Falls,NY,12801,,May-Oct: Sa 08:00-12:00
10301637296,node,Liberty Farmers' Market,41.801472,-74.7462284,,NY,,,Jun-Sep: Fr 15:00-18:00
10420459500,node,Westfield Market Place,40.7634529,-73.9924393,,NY,,,
10899967107,node,Washington Park Farmers Market,42.6555548,-73.7680528,,NY,,https://washingtonparkfarmersmarket.com/,Jul-Sep Sa 10:00-14:00
11052950702,node,Albany County Farmers Market,42.6483399,-73.753841,,NY,,https://www.downtownalbany.org/albany-county-farmers-market,Jul-Oct Su 12:00-16:00
11101765616,node,Canal Street Market,40.7190468,-74.00091,New York,NY,10013,https://canalstreet.market/retail/,Fr-Su 11:00-19:00
11108082051,node,Poestenkill Farmers Market,42.6904921,-73.5638583,,NY,,http://poestenkillfarmersmarket.com/,Jul-Oct 9:00-12:00
11249097415,node,Lakewood Farmers Market,42.0983478,-79.3246445,Lakewood,NY,14750,https://lakewoodny.com/government/lakewoods-farmers-artisans-market/,Jun-Aug Th 10:00-14:00
11256418783,node,Jamestown Mobile Market,42.0958819,-79.2333663,Jamestown,NY,14701,https://www.jtownpublicmarket.org/mobile-market,Jun Th[1]-Sep Th[4] Th 13:00-14:00
11266904280,node,The British Daily Market,42.1958774,-74.1328512,,NY,,,
11528534652,node,Cornwall Farmers Market,41.4391834,-74.029237,Cornwall,NY,12518,,We 11:00-17:00
11728018664,node,Brazilian Market NYC,40.771711,-73.9555384,,NY,,https://brazilianmarketnyc.com,Mo-Fr 09:00-19:00; Sa 09:00-17:00
11861287868,node,Premier Market,40.7513135,-73.8594293,,NY,,,
11949428949,node,First Friday Makers Market,42.6544196,-73.7661038,,NY,,https://larkstreetbid.org/events-,Fr[1] 18:00-21:00
12075709178,node,G&G Euro Market and Burek,41.27289,-73.7813825,Yorktown Heights,NY,10598,,
12185009317,node,Victor Farmer's Market,42.9815348,-77.4086444,,NY,,,Jul-Oct: We 15:00-18:00
12185353050,node,Empire State Plaza Farmers Market,42.651466,-73.7585488,,NY,,https://empirestateplaza.ny.gov/empire-state-plaza-farmers-market,Jul-Sep We 10:00-14:00
12209293668,node,Farmers Market & Festival Plaza,42.7174321,-78.0028096,,NY,,,
12233749944,node,Isabahlia Farmers Market,40.6633998,-73.9016443,Brooklyn,NY,11212,https://www.isabahlialoefinc.org/farmer-market,Jul-Oct Sa 08:00-14:00
12251152340,node,Sunny Side-Up Farm,42.8776786,-73.302217,Hoosick Falls,NY,12090,,
12971471569,node,Glens Falls Farmer's Market,43.30928,-73.6477787,Glens Falls,NY,,,
13065464321,node,Olly Olly Market,40.7516871,-74.0068424,,NY,,https://www.ollyollymarket.com/,
51853588,way,Market Office,43.1650736,-77.5891306,,NY,,,
51853595,way,Rochester Public Market Shed C,43.1650233,-77.5883757,,NY,,,
51853600,way,Rochester Public Market Shed A,43.1650992,-77.5891825,,NY,,,"Tu,Th 06:00-12:00"
132231774,way,Farmer's Market on Thursday and Saturday,42.9524079,-76.4306272,,NY,,,
165271643,way,CNY Regional Market,43.0743512,-76.1674106,Syracuse,NY,13208,http://cnyrma.com/,"Su 07:00-14:00 open ""Flea Market""; Sa 07:00-14:00 open ""Farmers' Market""; May-Nov: Th 07:00-14:00 open ""Farmers' Market"""
194329490,way,Ithaca Farmers' Market,42.4508642,-76.5094337,Ithaca,NY,14851,https://www.ithacamarket.com/,
198097137,way,North Tonawanda Farmers Market,43.0341618,-78.8703064,,NY,,,
250445452,way,Al-Yemini Market,40.7052233,-73.9066072,,NY,11385,,
258567922,way,Southold Fish Market,41.0794899,-72.39521,Southold,NY,11971,,
276051964,way,Arthur Avenue Market,40.8541499,-73.8881923,,NY,,https://publicmarkets.nyc/arthur-avenue-market,
279624015,way,Moore Street Retail Market,40.7035408,-73.941137,,NY,11206,https://publicmarkets.nyc/moore-street-market,
309154411,way,Terminal Market,40.6434821,-73.9159379,,NY,,,
450894953,way,Rochester Public Market Shed D,43.1656697,-77.588618,,NY,,,
450895368,way,Rochester Public Market Shed B,43.1649347,-77.5894885,,NY,,,
452550321,way,Market North,41.1255125,-73.7143332,Armonk,NY,10504,,
508213114,way,The Windmill Farm & Craft Market,42.5751982,-77.0374151,Penn Yan,NY,14527,https://www.thewindmill.com/,Apr Sa[4]-Dec Sa[2] Sa 08:00-16:30
545546706,way,Gro-Moore Farms,43.0650442,-77.6104394,Henrietta,NY,14467,,
548523197,way,Red Berry Farmer's Market,41.4563728,-74.3968432,Middletown,NY,10940,,
591914334,way,Farmer's Market,43.0855887,-73.7811166,,NY,,,
655739489,way,Lakeside Farms Country Store,42.9266035,-73.8560114,Ballston Lake,NY,12019,,
681432060,way,Thursday Farmer's Market,42.8691439,-76.9816614,,NY,,,Jun 13-Oct 17 Th 07:30-13:00
690624940,way,Essex Market,40.717912,-73.9880525,New York,NY,10002,https://www.essexmarket.nyc/,Mo-Sa 08:00-20:00; Su 10:00-18:00
825072179,way,People's Market of Lansing,42.5288784,-76.4987256,Lansing,NY,14882,,
907890518,way,Draudt's Farm Market,42.735351,-78.8040828,Hamburg,NY,14075,,"Su-We 09:00-19:00, Th 09:00-14:00"
1008207126,way,Poughkeepsie Waterfront Market,41.7090155,-73.9398533,Poughkeepsie,NY,12601,,
1038344480,way,Locust Hill Market,41.7528182,-73.7122266,Millbrook,NY,12545,,
1219916875,way,Matteson's Market,43.5349061,-75.1544606,,NY,,,
1375649688,way,Hoosick Local Market,42.8784741,-73.3009459,Hoosick Falls,NY,12090,,
227144929,node,Durham Farmer's Market,36.000504,-78.9018502,,NC,,,"Sa 08:00-12:00, We 15:30-18:30"
2458849587,node,David's Market,36.1634197,-81.1877577,North Wilkesboro,NC,28659,,
2532689994,node,Western Wake Farmers' Market,35.8218696,-78.8294173,Morrisville,NC,27560,https://westernwakefarmersmarket.org,Jan-Mar: Sa 09:30-12:00; Apr-Nov: Sa 08:00-12:00; Dec: Sa 09:30-12:00
3172597887,node,River Arts District Farmers Market,35.5884655,-82.564275,Asheville,NC,28801,,We 14:00-18:00
3297335808,node,Piedmont Triad Farmers' Market,36.0878213,-79.9890651,,NC,,,Mo-Su 08:00-18:00
5307479863,node,Lincoln County Farmers Market,35.4696067,-81.2592106,,NC,,http://www.lincolncountyfarmersmarket.com/,
5732110117,node,Eno River Farmer's Market,36.0737201,-79.0977092,Hillsborough,NC,27278,,Sa 08:00-12:00
5991480306,node,Cary Downtown Farmers Market,35.7850897,-78.7795497,Cary,NC,27511,https://www.caryfarmersmarket.com/,Sa 08:00-12:00
6371414275,node,West Asheville Tailgate Market,35.5771006,-82.591945,Asheville,NC,28806,,
6594249208,node,Marion Tailgate Market,35.6822177,-82.0092652,,NC,,,
6606864524,node,Denton Community Farmers Market,35.6331816,-80.1138588,,NC,,,
6737268588,node,Bulldega Urban Market,35.9960194,-78.9014162,Durham,NC,27701,,
7161282621,node,Farm Fresh Produce Inc.,35.1163076,-78.1378249,Faison,NC,28341,,
7298069228,node,Pleasant Garden Country Market,35.9659907,-79.7635744,,NC,,,
9685819556,node,Black Mountain Tailgate Market,35.6214163,-82.3209399,Black Mountain,NC,28711,https://blackmountainmarket.org/,Sa 09:00-12:00
10207352854,node,Clemmons Farmer's Market,36.040647,-80.3913064,,NC,,https://www.clemmons.org/243/Clemmons-Farmers-Market?fbclid=IwAR3UpFAC6ayysdq36e_M7xi_z7Ee00pFy85kD2bCc37tfA2ff7VOupB38D4,May-Oct: Sa 8:30-11:30
11322946979,node,Western Wake Farmer's Market,35.8235596,-78.8316567,Morrisville,NC,27560,https://www.westernwakefarmersmarket.org/,Apr-Nov: Sa 08:00-12:00
11535108406,node,Uptown Farmers' Market,35.2211386,-80.8417885,Charlotte,NC,28202,https://www.uptownfarmersmarket.com/,Sa 08:00-12:30
12102864706,node,Farm Credit Farmers Market,35.4054802,-77.944334,,NC,,,
12272552765,node,Wilson Farmers & Artisan Market,35.7227096,-77.9124544,,NC,,,
12398060441,node,Market 317,35.7837157,-78.7809239,Cary,NC,27511,https://downtowncarypark.com/locations/market-317,Mo-Su 09:00-18:00
12877472993,node,Rahim Meat Market,36.0385209,-79.8556157,,NC,,,
12915131418,node,Blowing Rock Market & Wine Shop,36.1341886,-81.6783598,,NC,,,
12960481126,node,Hickory Farmers Market,35.7321909,-81.3409007,,NC,,https://www.hickoryfarmersmarket.com,
12973480648,node,Market 94,35.4095972,-80.5804626,Concord,NC,28025,https://www.marketninetyfour.com/,
12987808435,node,Turkuaz Market,35.7898236,-78.7838881,Cary,NC,27513,https://www.facebook.com/TurkuazMarket/,Su-Th 10:00-19:00; Fr-Sa 10:00-20:00
12988996909,node,Jackson County Farmers' Market,35.3745765,-83.2250776,,NC,,https://jacksoncountyfarmersmarket.org/,Sa 09:00-12:00; Nov-Mar Sa 10:00-13:00
13043548466,node,Farmers Market,33.9393408,-78.0615715,,NC,,,
194981757,way,State Farmers Market,35.763704,-78.6618896,Raleigh,NC,27603,https://www.ncagr.gov/markets/facilities/markets/raleigh/index.htm,
226299725,way,Carrboro Farmers' Market,35.9108434,-79.0775285,Carrboro,NC,27510,http://www.carrborofarmersmarket.com/,Nov-Mar Sa 09:00-12:00; Apr-Oct Sa 07:00-12:00; Apr-Nov We 15:00-18:00
301966184,way,Morganton Farmers Market,35.7426538,-81.680812,Morganton,NC,28655,,May-Oct Sa 08:00-12:00
362866106,way,Thomasville Farmers' Market,35.884927,-80.0807824,,NC,,,
427934374,way,Lexington Farmers Market,35.8206525,-80.2524723,,NC,,,May-Oct: Sa 08:00-12:00
467836996,way,Anh Dao Sakura Oriental Market,35.1842848,-80.8752366,Charlotte,NC,28209,,Su-Tu 09:00-19:00 We 09:00-20:00 Th-Sa 09:00-21:00
550528401,way,Downtown Farmers Market,35.7049296,-79.8177498,,NC,,,
553077609,way,Common Market,35.2103591,-80.8635992,Charlotte,NC,28203,https://commonmarketisgood.com/,"Su,Mo 08:00-20:00; Tu-Th 08:00-22:00; Fr,Sa 08:00-23:00"
572963569,way,Greensboro Farmers Curb Market,36.0784709,-79.778835,Greensboro,NC,27405,,
596677218,way,Union County Farmers Market,34.9884623,-80.5498438,Monroe,NC,28110,http://www.co.union.nc.us/explore-union-county/farmers-market,
614147593,way,Bakersville Main Street Market,36.0141014,-82.1561405,Bakersville,NC,28705,,Sa 08:00-12:00
683524103,way,Denver Farmers Market,35.4874649,-80.9983536,,NC,,,Mo-Sa 08:00-12:00
721055531,way,Open Air Market,35.4776758,-83.3200339,,NC,,,
750963336,way,Bear Towne Market,35.8667044,-76.7504493,,NC,,,
813470991,way,Market Square,36.3585385,-79.6638868,Reidsville,NC,27320,,
822675129,way,Capital Seafood Market,35.9849875,-78.9113295,Durham,NC,27707,,
834834612,way,Liberty Farmers Market,35.8520883,-79.5781979,Liberty,NC,27298,,
880740211,way,Carolina Farmers Market,35.0439548,-78.952522,,NC,,,
927883901,way,Island Market & Tiki Bar,34.5234582,-77.3518922,North Topsail Beach,NC,28460,,
993318544,way,Gastonia Farmers Market,35.2671345,-81.1743605,,NC,,,
996990171,way,Piedmont Farmers Market,35.445102,-80.625377,,NC,,https://piedmontfarmersmarket.com,"Mo-Fr,Su off; Sa 08:00-12:00"
1071778306,way,Matthews Community Farmers Market,35.1160402,-80.7217599,Matthews,NC,28105,,
1101603195,way,Lineberger's Maple Springs Farm,35.3264146,-81.1506524,,NC,,,
1185417669,way,Kings Drive Farmers Market,35.2055551,-80.8356172,,NC,,,
1240347171,way,Western North Carolina Farmers Market,35.5549288,-82.5970303,Asheville,NC,28806,https://www.ncagr.gov/divisions/marketing/farmers-markets-agricultural-centers/western-north-carolina-farmers-market-asheville,Mo-Su 08:00-17:00
1252440891,way,Parkway Flea & Farmers Market,35.8571168,-82.048469,Spruce Pine,NC,28777,,Temporary Closed
1409907899,way,Uncle Bill's Fleat Market,35.3915097,-83.2967984,Whittier,NC,28789,,
17948970,relation,Charlotte Regional Farmers Market,35.1871493,-80.9094464,Charlotte,NC,28217,https://www.ncagr.gov/divisions/marketing/farmers-markets-agricultural-centers/charlotte-regional-farmers-market,We-Su 08:00-17:00
11189150220,node,Red River Market,46.8782909,-96.7873178,Fargo,ND,58102,https://www.redriver.market/,Jul 08-Oct 28 Sa 10:00-14:00
11189402234,node,Town Square Farmers Market,47.925299,-97.0299706,Grand Forks,ND,58201,https://www.tsfarmersmarket.com/,Jun 17-Sep 30 Sa 09:00-13:00
1727991598,node,Union Market,39.9979049,-83.0091075,,OH,,,Su-Fr 10:30-21:00; Sa 10:30-19:00
3160671416,node,Montgomery Farmers’ Market,39.2306299,-84.3533931,,OH,,https://www.montgomeryfarmersmarket.org/,May-Oct: Sa 09:00-12:30
3707426094,node,Farmers Market,41.0351625,-83.6301749,,OH,,,Th 16:00-18:00
4624843124,node,Loveland Farmers’ Market,39.2662826,-84.2598316,,OH,,http://www.lovelandfm.com/,May-Oct Tu 15:00-18:30
4931176376,node,Muskigum County Farmer's Market,39.9242049,-82.0231286,,OH,,,
5170207909,node,Northside Farmers' Market,41.1118722,-80.645909,,OH,,,
6338803849,node,The Witten Farm Market & Greenhouse,39.9804363,-82.0175331,Zanesville,OH,43701,,
6338896427,node,Canal Market District,40.05657,-82.4010851,Newark,OH,43055,,"""See Website"""
6545366342,node,Asian Market,39.951849,-83.1461522,Columbus,OH,43119,,
6558271345,node,Baraka International Market,40.0342206,-82.9626945,Columbus,OH,43224,,
6744469736,node,Bluffton Farmers Market,40.89319,-83.8927379,,OH,,,
7549850011,node,Acme Farm Market,41.024732,-81.7992295,,OH,,,Tu-Th 09:30-18:00; Fr 09:30-18:30; Sa 09:30-17:00
8916267782,node,Fowler Open Air Market,41.3089166,-80.6563618,,OH,,,
9098662123,node,Farmers Market (seasonal),41.5048729,-81.6067511,,OH,,,
9098662124,node,Farmers Market (seasonal),41.5022893,-81.6185386,,OH,,,
9393337430,node,McKenna's Market,39.41282,-81.454042,Marietta,OH,45750,https://mckennasmarket.com/marietta/,
9671308601,node,Garrettsville Farmers Market,41.2850939,-81.0976316,Garrettsville,OH,44231,https://www.garrettsvillefarmersmarket.com/,Jun 03-Aug 26 Th 16:00-19:00
9672781881,node,South Euclid Farmer's Market,41.5203511,-81.5196349,South Euclid,OH,44121,,
9722590031,node,Southeast Growers And Farmers Market,39.9238205,-82.8298262,Reynoldsburg,OH,43068,,Aug 01-Sep 10 Sa 09:00-12:00
9742127729,node,Hilliard Farm Market,40.0281691,-83.1620283,Hilliard,OH,43026,https://hilliardfarmmarket.com/,May 24-Sep 06 Tu 16:00-19:00
11283124693,node,Springfield Farmers Market,39.9228263,-83.8107356,Springfield,OH,45502,,Jun-Sep Sa 09:00-12:30
11765085829,node,Victorian Village Market,39.9876657,-83.0105993,Columbus,OH,43201,,Mo-Su 06:00-01:00
11772704696,node,The Amish Market,41.0373022,-80.6329777,Boardman,OH,44512,,
11902007932,node,Athens Farmers Market,39.3365861,-82.0741126,Athens,OH,45701,https://www.athensfarmersmarket.org/,Sa 09:00-12:00; We 09:00-12:00
12058208698,node,Garvers Family Farm Market,39.4455338,-84.3908822,Monroe,OH,45050,,
12370425601,node,Littleton’s Market,40.0142362,-83.0692514,,OH,,,
12544874848,node,Haren's Market,40.0392073,-84.2028594,Troy,OH,45373,https://www.harensmarket.com/,Mo-Su 11:00-23:00
12790640057,node,B&D Asian Nepali Market,39.2330392,-84.509025,Cincinnati,OH,45231,,
12885284935,node,Frantz Road Market,40.0708952,-83.1186454,,OH,,,
35116662,way,Findlay Market,39.1153137,-84.5190597,,OH,,https://www.findlaymarket.org/,Su 10:00-16:00; Tu-Fr 09:00-18:00; Sa 08:00-18:00
53260589,way,Farmer's Market,39.1159664,-84.5192259,,OH,,,
61479665,way,North Market,39.971897,-83.0043336,Columbus,OH,43215,https://www.northmarket.com,"Su,Mo 10:00-17:00; Tu-Sa 09:00-19:00"
93599980,way,West Side Market,41.4846469,-81.7030159,Cleveland,OH,44113,https://www.westsidemarket.org/,"Mo, We, Fr, Sa 08:00-17:00; Su 10:00-16:00"
147834932,way,Second Street Market,39.7626326,-84.1807326,,OH,,,
235556141,way,Erie Street Market,41.6454974,-83.5432638,,OH,,,
239788830,way,Coit Road Farmers Market,41.5449303,-81.5772638,,OH,,,
461451705,way,Van Aken Market Hall,41.4662259,-81.5368438,,OH,,,
675404847,way,The Pearl Market,39.9630547,-82.999916,,OH,,https://www.pearlmarket.org/,"May-Oct: Tu,Fr 10:30-14:00"
889602150,way,East Market,39.9624959,-82.9578126,,OH,,,
923581785,way,River City Farmers Market,39.4139391,-81.452037,Marietta,OH,45750,https://www.therivercityfarmersmarket.com/,Sa 08:00-12:00
947035448,way,Henslers Town and Country Market,39.4004781,-81.4095188,Marietta,OH,45750,,Mo-Sa 09:00-19:00; Su 09:00-18:00
1051360537,way,Saucy Sows Farm Market,40.3514471,-83.9094604,De Graff,OH,43318,,
1054318140,way,Farmers Flea Market,39.5734947,-82.5181314,,OH,,,
1066137832,way,Way Farms Market Place,39.1298131,-82.9817289,,OH,,,
1071358804,way,B&K Farm Market,41.283026,-80.7693284,,OH,,,
1123808067,way,Four Seasons Flea & Farm Market,41.0908563,-80.5864696,,OH,,,
1322988044,way,The Little Grand Market,39.9726066,-83.0399043,Columbus,OH,43215,https://thelittlegrandmarket.com/,Su-Th 11:00-21:00 + Fr-Sa 11:00-23:00
3978162507,node,OSU-OKC Famers Market,35.4699984,-97.5817896,Oklahoma City,OK,,https://osuokc.edu/farmersmarket/find.aspx,Sa 09:00-13:00
8997186295,node,Arcadia Farmer's Market General Store,35.663463,-97.3235228,Arcadia,OK,73007,,Mo-Fr 10:00-19:00; Sa 10:00-16:00
10016085306,node,Tulsa Farmer's Market,36.1595213,-95.957781,Tulsa,OK,,https://www.tulsafarmersmarket.org/,"Apr-Oct Sa 07:00-11:00; Nov-Dec,Jan-Mar Sa 08:30-12:00; Su[2] 10:00-13:00"
11632820945,node,Paseo Farmers Market,35.5001103,-97.5209017,Oklahoma City,OK,73103,https://paseofarmersmarket.com/,
132601618,way,Bi-Rite Market,35.4682391,-97.5510278,,OK,,,
591701019,way,Farmer's Market,35.653557,-97.4827817,,OK,,,
987827475,way,Alva Market,36.8055159,-98.6692909,,OK,,,
1077783399,way,Local 259 Market,34.1899033,-94.7786778,Broken Bow,OK,74728,https://www.thelocal259.com,
1190062849,way,Vintage Market,35.9123638,-94.969571,Tahlequah,OK,74464,,"Mo-Sa 10:00-18:00, Su 12:30-16:00"
2539177225,node,Portland Saturday Market,45.5227219,-122.6697912,Portland,OR,97204,https://www.portlandsaturdaymarket.com/,Mar 01-Dec 24 Sa 10:00-17:00
2539201585,node,Skidmore Market,45.5224569,-122.6716915,,OR,,https://www.portlandskidmoremarket.com/,
3722831640,node,Beaverton Farmers Market,45.484414,-122.805197,Beaverton,OR,97005,https://www.beavertonfarmersmarket.com/,Feb-Apr Sa 10:00-13:30; May-Sep Sa 08:00-13:30; Oct 01-Nov 17 Sa 09:00-13:30
3874914837,node,Moreland Farmers Market,45.4752724,-122.6486805,,OR,,https://morelandfarmersmarket.org/,May-Oct Sa 10:00-14:00
4212228296,node,Horai Farm Shop,44.0478652,-123.087509,,OR,97401,https://horai.farm/,Mo-Su 08:00-19:00
4844857875,node,Pendleton Farmers' Market,45.6711666,-118.786634,,OR,,,May-Oct Fr 16:00-19:00
5089502861,node,Fresh! Corner Market,44.0448629,-123.0738395,,OR,,,
6471696442,node,Superette Market,44.5690907,-123.279815,Corvallis,OR,97330,,"Mo-Th 08:00-24:00, Fr-Sa 08:00-02:00, Su 09:00-24:00"
6804342080,node,Woodland heights market,42.3183685,-122.8901446,,OR,,,
6974976004,node,Flying Eagle Market,42.5163553,-122.8106715,,OR,,,
7131901083,node,Fairmount Neighborhood Farmers Market,44.0389472,-123.0706301,Eugene,OR,97403,,Su 10:00-14:00
7131973117,node,Cottage Market,44.0416209,-123.0818361,,OR,,,
8855966909,node,Salem Saturday Market,44.943088,-123.0290169,Salem,OR,,https://www.salemcommunitymarkets.com/saturday-market.html,Sa 09:00-15:00
8984913794,node,Shemanski Park Market,45.5173702,-122.6821254,,OR,,https://www.portlandfarmersmarket.org/our-markets/shemanski-park/,May-Oct We 10:00-14:00
9159865262,node,Mj market,42.4199852,-122.9578369,,OR,,,
10083100719,node,Milwaukie Farmers Market,45.4451101,-122.6421337,,OR,,https://milwaukiefarmersmarket.com/,May-Oct Su 09:30-14:00
10099492772,node,South Valley Farmers Market,43.7970932,-123.060968,,OR,,https://www.southvalleyfarmersmarket.org/,May-Dec Sa 10:00-14:00
10605410411,node,Corvallis Farmer's Market,44.5639995,-123.2586545,,OR,,,"Sa,We 09:00-13:00"
10846979712,node,Monroe Farmers Market,44.3194664,-123.2979094,,OR,,,
12142962950,node,Florence Farmers Market,43.9674427,-124.1034701,,OR,,,
12826356401,node,Oregon City Farmer’s Market,45.3262454,-122.5685387,,OR,97045,https://orcityfarmersmarket.com/,Sa 09:00-14:00
263706592,way,Sunday Market,45.6094853,-123.1138949,,OR,,,
288398227,way,Bella Organic Farm,45.6390563,-122.7948858,,OR,,,
325482896,way,Montavilla Farmer's Market,45.5189526,-122.5842846,Portland,OR,97215,https://www.montavillamarket.org/,Jun-Oct Su 10:00-02:00
368531472,way,Saigon Market,45.5311212,-122.579432,Portland,OR,97220,,
505854132,way,Holiday Market Lot,43.8019119,-123.0399839,Cottage Grove,OR,97424,,
763232464,way,Tom's Market,44.0387595,-123.0700518,Eugene,OR,97403,,
