name,city,state,postcode,lat,lon,source,osm_id,osm_type,website,opening_hours,ebt_active,snap_record_id,snap_name,snap_city,snap_state,snap_zip,snap_lat,snap_lon,snap_auth_date,snap_end_date,match_distance_m,match_name_score
Sustainable Food Center Farmers' Market,Austin,TX,78701,30.2672548,-97.7471061,OSM,9571217690,node,https://sustainablefoodcenter.org/farmers-market/downtown,Sa 09:00-13:00,False,788604,AUSTIN FARMERS MARKET,AUSTIN,TX,78701,30.267721,-97.74685,06/20/2006,10/31/2012,57.4,0.345
Texas Country Farmers Market,Lubbock,TX,79404,33.5774876,-101.8367376,OSM,464665154,way,,,False,970087,Apple Country Farmers Market,Lubbock,TX,79404,33.577503,-101.83646,09/09/2010,03/09/2015,25.8,0.692
Farmers Market,Nacogdoches,TX,75961,31.6052888,-94.6579072,OSM,636212730,way,,,True,1244106,Nacogdoches Farmers Market,Nacogdoches,TX,75961,31.604893,-94.65769,05/12/2016,,48.6,0.0
Bastrop 1832 Farmer's Market,Bastrop,TX,78602,30.1111812,-97.3122437,OSM,646607084,way,https://www.bastrop1832farmersmarket.org/,Sa 10:00-14:00,True,975341,Bastrop 1832 Farmers Market,Bastrop,TX,78602,30.110678,-97.31217,10/21/2010,,56.4,0.923
Abilene Farmer's Market,Abilene,TX,79601,32.449847,-99.7300435,OSM,968003544,way,,,False,976311,NORTH SIDE FARMERS MARKET,ABILENE,TX,79601,32.44921,-99.73049,10/21/2010,11/04/2015,82.3,0.316
Wolfforth Farmers Market,Wolfforth,TX,79382,33.5204065,-102.0158978,OSM,1117948538,way,,,True,1324772,Wolfforth Farmers Market,Wolfforth,TX,79382,33.520535,-102.01656,06/08/2018,,63.0,1.0
Farmer's Market,,UT,,37.1100984,-113.5838897,OSM,1956115738,node,,,False,1163561,Downtown Farmers Market At Ancestor Square,Saint George,UT,84770,37.109978,-113.5836,08/08/2014,09/20/2019,29.0,0.071
Provo Farmers Market,Provo,UT,84601,40.2334346,-111.6684277,OSM,11910598946,node,https://www.provofarmersmarket.com/,Sa 09:00-14:00,False,1150890,Provo's Farmers Market,Provo,UT,84601,40.23227,-111.667534,05/28/2014,12/20/2018,150.1,0.833
Public Market,,UT,,40.7008936,-111.8530304,OSM,12190990767,node,,,True,1600143,Millcreek Farmers Market,Millcreek City,UT,84106,40.701015,-111.85319,06/18/2024,,19.1,0.267
Hardwick Farmers Market,Hardwick,VT,,44.5062368,-72.3728936,OSM,7766376165,node,https://www.hardwickfarmersmarketvt.com/,May-Oct: Fr 15:00-18:00,True,995444,Hardwick Farmers Market,Hardwick,VT,05843,44.506035,-72.37271,03/25/2011,,26.7,1.0
Burlington Farmers Market,Burlington,VT,,44.4693561,-73.2161314,OSM,9777627726,node,https://burlingtonfarmersmarket.org/,Sa 09:00-14:00,False,678137,BURLINGTON FARMERS MKT,Burlington,VT,05401,44.46947,-73.21516,06/09/2008,12/26/2019,78.1,0.833
West River Farmers Market,,VT,,43.2266068,-72.8080253,OSM,235232312,way,https://www.westriverfarmersmarket.com/West_River_Farmers_Market/Welcome.html,,False,1044843,West River Farmers Market,Londonderry,VT,05148,43.2268,-72.80801,03/23/2012,04/07/2022,21.5,1.0
Vermont Farmer's Winter Market,,VT,,43.6077329,-72.985382,OSM,864647302,way,https://vtfarmersmarket.org/,,True,935476,"The Vermont Farmers Market, Inc. FM",Rutland,VT,05701,43.607277,-72.98514,02/17/2010,,54.3,0.667
Herndon Farmers' Market,,VA,,38.9713593,-77.3855566,OSM,1233568230,node,,May 05-Oct 26: Th 08:00-12:00,False,1247769,Herndon Farmers Market,Herndon,VA,20170,38.971615,-77.385956,06/09/2016,11/23/2020,44.7,1.0
Lorton Farmers Market,Lorton,VA,22079,38.7151747,-77.213651,OSM,1233568234,node,https://www.fairfaxcounty.gov/parks/farmersmarkets/lorton,May 1-Nov 6: Su 09:00-13:00,True,1098496,Lorton Farmers Market/Arcadia Foods Inc,Lorton,VA,22079,38.71503,-77.21457,05/05/2013,,81.3,0.4
Annandale Farmers Market,,VA,,38.8358082,-77.1734348,OSM,1233568238,node,,May 5-Nov 3: Th 08:00-12:00,True,1452089,Annandale Farmers Market,Annandale,VA,22003,38.83484,-77.17433,06/07/2021,,132.7,1.0
Reston Farmers Market,Reston,VA,20190,38.9697621,-77.3410881,OSM,1233568240,node,,May 3-Nov 8: Sa 08:00-12:00,True,1127028,Reston Farmers Market,Reston,VA,20190,38.970253,-77.34075,12/10/2013,,61.9,1.0
Lynchburg Community Market,,VA,,37.4119086,-79.1401007,OSM,2164603889,node,https://lynchburgcommunitymarket.com,"Mo,Su off; Tu-Sa 07:00-14:00",True,1109325,Lynchburg Community Market,Lynchburg,VA,24504,37.41188,-79.13966,07/08/2013,,39.1,1.0
Old Town Farmers' Market,Alexandria,VA,22314,38.8050783,-77.0429881,OSM,3191726515,node,https://www.alexandriava.gov/OldTownFarmersMarket,Sa 7:00-12:00,True,1065838,Alexandria Old Town Farmers' Market,Alexandria,VA,22314,38.80459,-77.04303,07/11/2012,,54.4,0.593
Falls Church Farmers Market,Falls Church,VA,22046,38.8854934,-77.1725389,OSM,3200080497,node,http://www.fallschurchva.gov/farmersmarket,Sa 08:00-12:00,False,1067960,Falls Church Farmers Market,Falls Church,VA,22046,38.884975,-77.172775,08/07/2012,09/20/2019,61.2,1.0
Herndon Farmers Market,Herndon,VA,20170,38.9701162,-77.3851553,OSM,3200092838,node,https://www.fairfaxcounty.gov/parks/farmersmarkets/herndon,May01-Nov06:08:00-12:30,False,1126839,Herndon Farmers Markets,Herndon,VA,20170,38.970818,-77.386024,12/17/2013,04/28/2016,108.3,1.0
Galax Farmer's Market,Galax,VA,24333,36.6635141,-80.9252862,OSM,3200113672,node,http://www.galaxfarmersmarket.com/,Fr 08:00-13:00; Sa 08:00-13:00,False,1236809,Galax Farmers Market,Galax,VA,24333,36.663204,-80.925705,02/26/2016,09/20/2019,50.8,0.833
Reston Farmers Market,Reston,VA,20190,38.969482,-77.340713,OSM,3200121801,node,https://www.fairfaxcounty.gov/parks/farmersmarkets,May-Sep; Sa 08:00-12:00,True,1127028,Reston Farmers Market,Reston,VA,20190,38.970253,-77.34075,12/10/2013,,85.8,1.0
Williamsburg Farmers Market,Williamsburg,VA,23185,37.2709862,-76.7058526,OSM,3200133102,node,https://www.williamsburgfarmersmarket.com/,,True,979794,Williamsburg Farmers Market,Williamsburg,VA,23185,37.27064,-76.70594,12/14/2010,,39.3,1.0
Arlington Farmer's Market,Arlington,VA,,38.8898326,-77.0845728,OSM,3200158320,node,http://www.arlingtonparks.us/farmersmarket,"Sa 08:00-12:00, Jan-Mar: 09:00-12:00",False,1194626,Arlington Courthouse Farmers Market,Arlington,VA,22201,38.890064,-77.08372,05/04/2015,12/29/2019,78.2,0.71
Glade Spring Farmers Market,Glade Spring,VA,24340,36.790964,-81.7711842,OSM,3200171185,node,,Sa 08:00-12:00,False,936163,Glade Spring Farmers Market,Glade Spring,VA,24340,36.790363,-81.77142,04/06/2010,07/09/2015,70.0,1.0
Staunton Farmers' Market,Staunton,VA,24401,38.1480293,-79.0737098,OSM,3200177690,node,https://stauntonfarmersmarket.org/,,True,1441852,Staunton Farmers' Market,Staunton,VA,24401,38.148243,-79.07344,03/15/2021,,33.5,1.0
Chesterfield County Farmers Market,Chesterfield,VA,23832,37.3768978,-77.504329,OSM,3200191762,node,,May-Sep We 15:00-18:00,True,1557609,Chesterfield County Farmers Market,Chesterfield,VA,23832,37.37666,-77.505226,08/02/2023,,83.6,1.0
Wytheville Farmers Market,Wytheville,VA,24382,36.9485727,-81.083896,OSM,3200191763,node,http://www.wythevillefarmersmarket.com,May-Oct Sa 9:00-13:00,False,1034161,Wytheville Farmers Market,Wytheville,VA,24382,36.948524,-81.08395,02/21/2012,12/26/2016,7.2,1.0
Mineral Farmers Market,,VA,,38.0124362,-77.9076024,OSM,3200192424,node,http://www.mineralmarket.org,,True,1099710,Mineral Farmer's Market,Mineral,VA,23117,38.0127,-77.90738,04/29/2013,,35.2,0.875
Clinch River Farmers Market,St. Paul,VA,24283,36.9044333,-82.3111517,OSM,3200209421,node,https://www.stpaulva.org/community/page/clinch-river-farmers-market,May-Oct: We 02:00-17:00; Sa 08:00-13:00,False,1017177,Clinch River Farmers Market,St Paul,VA,24283,36.904526,-82.31064,08/09/2011,09/20/2019,46.7,1.0
Bedford Farmers Market,,VA,,37.3337629,-79.524794,OSM,3200216065,node,,Apr-Oct Fr 08:00-13:00,False,1220480,Bedford Farmers Market,Bedford,VA,24523,37.333736,-79.52517,10/20/2015,09/20/2019,33.4,1.0
Front Royal Farmers Market,Front Royal,VA,22630,38.9176434,-78.1895122,OSM,3200217826,node,http://frontroyalfarmersmarket.com/wp/about-the-market/,May-Oct: Sa 09:00-13:00,False,1287276,Front Royal Farmer's Market,Front Royal,VA,22630,38.91744,-78.18931,06/20/2017,09/20/2019,28.6,0.917
Harrisonburg Farmers Market,,VA,,38.4463293,-78.8709231,OSM,3548874617,node,,"Tu,Sa 08:00-13:00",True,1625132,Harrisonburg Farmers Market,Harrisonburg,VA,22801,38.44631,-78.8709,11/26/2024,,2.9,1.0
Warrenton Farmer's Market,Warrenton,VA,20186,38.7114554,-77.7934961,OSM,5586935853,node,https://www.warrentonva.gov/277/Farmers-Market,Apr 19-Nov 22 Sa 07:00-12:00,False,1318766,Warrenton Farmer's Market,Warrenton,VA,20186,38.71089,-77.79268,06/13/2018,08/21/2023,94.7,1.0
Lubber Run Farmers Market,,VA,,38.8733687,-77.1121951,OSM,6466751515,node,https://lubberrunfarmersmarket.org/,May-Oct: Sa 08:00-12:00,True,1495894,Lubber Run Farmers Market NAFMNP,Arlington,VA,22203,38.87284,-77.11226,03/21/2022,,59.1,0.741
West End Farmer's Market,Roanoke,VA,,37.2722361,-79.9600911,OSM,8836818991,node,,Tu 15:00-18:00,True,1192674,"Local Environmental Agriculture Project, Inc.",Roanoke,VA,24016,37.272278,-79.96027,04/24/2015,,16.5,0.151
Pickers Market,Smithfield,VA,23430,36.9801474,-76.634007,OSM,10173339658,node,https://www.co.isle-of-wight.va.us/our_community/farmers_market/,Jun-Nov Sa[2] 09:00-13:00,False,1069541,Smithfield Farmers Market,Smithfield,VA,23430,36.980446,-76.6345,08/27/2012,08/31/2017,55.0,0.235
Blacksburg Farmers' Market,,VA,,37.2291493,-80.4148849,OSM,10752276190,node,https://www.blacksburgfarmersmarket.com/,"Apr-Oct We 12:00-18:00,Sa 08:00-14:00; Nov-Dec We 12:00-18:00,Sa 09:00-14:00; Jan-Mar Sa 10:00-14:00",True,988833,"Friends Of The Farmers Market, Inc.",Blacksburg,VA,24060,37.22933,-80.414116,02/01/2011,,71.0,0.083
Downtown South Boston Farmers Market,,VA,,36.6972647,-78.9003572,OSM,11186899998,node,,,True,1440401,Downtown South Boston Farmers Market,South Boston,VA,24592,36.69713,-78.89981,03/15/2021,,51.0,1.0
Forest Farmers Market,,VA,,37.3640586,-79.284969,OSM,12758829226,node,,,True,1067435,Forest Farmers Market,Forest,VA,24551,37.365494,-79.28515,08/17/2012,,160.4,1.0
Greene Farmers Market at Greene Commons,Stanardsville,VA,22973,38.2967717,-78.442091,OSM,13007752618,node,https://greenecommons.com/,,False,1389888,Greene Farmers Market,Stanardsville,VA,22973,38.296803,-78.44114,01/21/2020,12/16/2024,83.1,0.4
Farmers Market,,VA,,36.5849566,-79.3852606,OSM,288474434,way,,,True,989609,Danville Farmers Market,Danville,VA,24541,36.584957,-79.38526,02/01/2011,,0.1,0.0
Columbia Pike Farmers Market,Arlington,VA,22204,38.8624265,-77.0866429,OSM,313969711,way,,,True,1067344,Columbia Pike Farmers Market,Arlington,VA,22204,38.86257,-77.086876,07/13/2012,,25.7,1.0
Scottsville Community Farmers Market Pavillion,Scottsville,VA,24590,37.7978873,-78.495148,OSM,313975149,way,https://www.svillechamber.org/,Sa 09:00-13:00,False,1243148,Scottsville Farmers' Market,Scottsville,VA,24590,37.797886,-78.49575,05/06/2016,08/15/2021,52.9,0.688
Covington Farmers Market,,VA,,37.7935421,-79.9945021,OSM,340235857,way,,,False,996729,Covington Farmers Market,Covington,VA,24426,37.793873,-79.993614,03/22/2011,11/16/2015,86.3,1.0
Martinsville Farmers Market,,VA,,36.6917976,-79.8750038,OSM,483463302,way,,,False,1044941,Martinsville Uptown Farmer's Market,Martinsville,VA,24112,36.69216,-79.87491,03/07/2012,11/19/2021,41.2,0.727
Abingdon Farmers Market,Abingdon,VA,24210,36.7086211,-81.9773825,OSM,550145006,way,http://www.abingdonfarmersmarket.com/,"Apr Sa[3]-Nov Th[4] Tu 15:00-18:00, Sa 08:00-13:00; Dec Sa 10:00-12:00 ""Holiday Market""; Jan-Apr Sa[1,3] 10:00-12:00 ""Winter Market""",True,893495,Abingdon Farmers Market,Abingdon,VA,24210,36.708473,-81.97762,06/30/2009,,26.8,1.0
Rocky Mount Farmers' Market,Rocky Mount,VA,24151,36.9970792,-79.8917875,OSM,563163269,way,http://www.rockymountva.org/index.cfm/go/content.dspcontent/Page_Name/Farmers--Market.html,Mo-Sa 06:00-17:00,True,1423325,Dorothy R. Cundiff Rocky Mount Farmers Market,Rocky Mount,VA,24151,36.997063,-79.89181,09/23/2020,,2.7,0.55
Vinton Farmer's Market,,VA,,37.2805421,-79.8987472,OSM,858292397,way,,,False,1066710,Vinton Farmers' Market,Vinton,VA,24179,37.280556,-79.89872,07/13/2012,09/20/2019,2.9,0.857
RVA Black Farmers Market,Richmond,VA,23227,37.5776066,-77.4525302,OSM,1415711161,way,https://www.rvablackfarmersmarket.com/,"Jun-Nov: Su[2,4] 11:00-15:00",True,1624446,RVA Black Farmers Market,Richmond,VA,23227,37.57778,-77.45261,11/14/2024,,20.5,1.0
Roanoke City Market,,VA,,37.2711654,-79.9390589,OSM,2221792,relation,,,True,990686,The Historic Roanoke City Market,Roanoke,VA,24011,37.271214,-79.93908,02/08/2011,,5.7,0.727
Village Market,,WA,,48.3659912,-124.6082017,OSM,1866817294,node,,,False,1321668,Makah Farmer's Market,Neah Bay,WA,98357,48.366264,-124.60843,07/02/2018,09/20/2019,34.7,0.143
Mattawa Market,,WA,,46.7381369,-119.9056867,OSM,2692002464,node,,,False,1359511,Wahluke Farmers Market,Mattawa,WA,99349,46.737858,-119.90657,05/02/2019,05/09/2021,74.1,0.286
Kent Farmers Market,Kent,WA,98032,47.3824666,-122.2352076,OSM,3616281888,node,,,True,1544693,Kent East Hill Farmers Market 0204,Kent,WA,98032,47.382984,-122.23504,04/19/2023,,58.9,0.348
Vashon Island Farmers Market,,WA,,47.4481319,-122.4609384,OSM,4505477982,node,,Apr-Oct Sa 10:00-14:00,False,883609,Vashon Island Farmers Market,Vashon,WA,98070,47.44837,-122.46053,03/23/2009,11/29/2024,40.5,1.0
Anacortes Farmers Market,,WA,,48.5168602,-122.6091237,OSM,5002340095,node,https://anacortesfarmersmarket.org/,,False,883082,Anacortes Farmers Market,Anacortes,WA,98221,48.51682,-122.6094,02/24/2009,11/29/2024,20.8,1.0
Puyallup Farmers Market,,WA,,47.1891259,-122.294763,OSM,6582209313,node,,,False,1173967,Puyallup Farmers Market,Puyallup,WA,98371,47.1904,-122.29377,12/03/2014,11/29/2024,160.3,1.0
Queen Anne Farmer's Market,,WA,,47.6371711,-122.3578321,OSM,8423188706,node,https://qafm.org/,Jun-Oct: Th 15:00-19:30,True,939995,Queen Anne Farmers Market,Seattle,WA,98119,47.63709,-122.35702,06/09/2010,,61.5,0.909
Pybus Public Market,Wenatchee,WA,98801,47.4252438,-120.3071923,OSM,51563598,way,,,True,1100566,Wentachee Valley Farmers Market,Wenatchee,WA,98801,47.42524,-120.30731,05/03/2013,,8.9,0.071
Olympia Farmers Market,Olympia,WA,98501,47.0504409,-122.9025156,OSM,185301286,way,https://www.olympiafarmersmarket.com/,,False,262728,OLYMPIA FARMERS MARKET,Olympia,WA,98501,47.050404,-122.902504,05/23/1980,12/26/2019,4.2,1.0
Corner Market,Seattle,WA,98101,47.608958,-122.3405792,OSM,206858876,way,,,False,747280,PIKE PLACE MARKET PDA,Seattle,WA,98101,47.608776,-122.340096,03/16/2005,02/04/2008,41.5,0.2
Sanitary Public Market,Seattle,WA,98101,47.6091868,-122.3408132,OSM,206858888,way,,,True,1062883,Pike Place Market PDA,Seattle,WA,98101,47.60865,-122.34115,07/05/2012,,64.8,0.345
Snohomish Farmers Market (May - October),,WA,,47.9114441,-122.0918842,OSM,269984714,way,,,True,1090228,Snohomish Farmers Market,Snohomish,WA,98290,47.911385,-122.09192,03/25/2013,,7.1,0.6
Bremerton Farmer's Market,Bremerton,WA,98337,47.5742687,-122.6296852,OSM,423711223,way,,May 5-Oct 13: Th 16:00-19:00,True,1353087,Bremerton Community Farmers Market,Bremerton,WA,98337,47.57387,-122.63019,03/25/2019,,58.3,0.9
U-District Farmers' Market,,WA,,47.6656794,-122.3130699,OSM,700585355,way,https://www.seattlefarmersmarkets.org/markets/u_district,Sa 09:00-14:00,True,270050,University District Farmers Market,Seattle,WA,98105,47.66632,-122.3131,06/07/1994,,71.3,0.69
Maple Valley Farmers' Market,,WA,,47.3712633,-122.0245928,OSM,832767450,way,,Sa 09:00-14:00,False,1186547,Maple Valley Farmers Market,Maple Valley,WA,98038,47.37188,-122.023186,03/19/2015,12/26/2019,126.2,1.0
Capitol Hill Farmers Market,Seattle,WA,98122,47.6189084,-122.3201636,OSM,1087669980,way,,Su 11:00-15:00,False,740930,BROADWAY FARMERS MARKET,Seattle,WA,98102,47.62027,-122.320816,06/15/2005,05/17/2011,159.1,0.1
Bellingham Farmers Market,Bellingham,WA,98225,48.7472343,-122.4804355,OSM,1154400349,way,https://www.bellinghamfarmers.org/,,False,288176,BELLINGHAM FARMERS MARKET,BELLINGHAM,WA,98227,48.747974,-122.479935,08/02/2006,12/26/2019,90.1,1.0
Columbia City Farmers Market,,WA,,47.5586697,-122.2879954,OSM,1289733279,way,https://seattlefarmersmarkets.org/ccfm,2025 week 19-41 We 15:00-19:00; Nov-Apr Sa[2] 10:00-14:00,True,1362188,Columbia City Farmers Market,Seattle,WA,98118,47.55923,-122.28681,04/25/2019,,108.6,1.0
Juanita Friday Farmers Market (seasonal),Kirkland,WA,98034,47.7049909,-122.2159664,OSM,1324223573,way,https://kirklandwa.gov/JuanitaFridayMarket,Jun-Sep Fr 15:00-19:00,True,1454379,Juanita Friday Market,Kirkland,WA,98034,47.70447,-122.21558,07/08/2021,,64.7,0.757
Festival Fridays - Seasonal Entertainment and Open Market,,WV,,38.992806,-80.2279792,OSM,3421847738,node,,,False,1102393,Buckhannon - Upshur Farmer's Market Assoc.,Buckhannon,WV,26201,38.99274,-80.22766,05/15/2013,05/17/2018,28.5,0.192
Capitol Market (Seasonal Stalls),,WV,,38.3522033,-81.6274238,OSM,334629897,way,,,True,1375480,Capitol Market,Charleston,WV,25301,38.35207,-81.62782,10/08/2019,,37.6,0.467
Central City Farmers Market,,WV,,38.411239,-82.4789643,OSM,691962523,way,,"Jun Sa[4]-Oct 31 Tu,Th,Sa 07:00-14:00",False,1108140,Central City Market,Huntington,WV,25704,38.411552,-82.47955,08/06/2013,12/03/2013,61.8,1.0
The Cannery Public Market,Green Bay,WI,54303,44.5198331,-88.0192724,OSM,4949788860,node,,,True,1053136,"On Broadway, Inc.",Green Bay,WI,54303,44.520123,-88.01895,04/17/2012,,41.1,0.345
Weston Farmers Market,,WI,,44.9053344,-89.5733656,OSM,7192396999,node,,,False,1066646,Weston Farmers Market,Schofield,WI,54476,44.904877,-89.57423,07/13/2012,12/16/2021,85.0,1.0
South Shore Farmers Market,Milwaukee,WI,53207,42.993878,-87.8810713,OSM,8701402384,node,https://southshorefarmersmarket.com/,Jun 20-Oct 24; Sa 8:00-12:00,False,1403899,South Shore Farmers Market,Milwaukee,WI,53207,42.992943,-87.8802,06/01/2020,11/28/2024,125.8,1.0
Dane County Farmers' Market - Late Winter Market,Madison,WI,53704,43.0945392,-89.3343968,OSM,10180882663,node,,Jan-Apr Sa 8:00-12:00,True,1501048,Dane County Farmers' Market - Late Winter,Madison,WI,53704,43.09486,-89.33501,05/05/2022,,61.2,1.0
Dane County Farmers' Market,Madison,WI,53703,43.0747172,-89.3860989,OSM,10180882664,node,https://dcfm.org/markets/saturday-on-the-square,Apr-Nov Sa[1] 06:15-13:45,False,1251687,The Madison Farmers Market,Madison,WI,53703,43.075623,-89.38512,08/02/2016,09/20/2019,128.3,0.222
Eastside Farmers' Market,Madison,WI,53703,43.0831569,-89.3673408,OSM,10180882667,node,http://EASTSIDEFARMERSMARKET.ORG,Tu 16:00-19:00,True,1232786,Eastside Farmers' Market,Madison,WI,53703,43.083057,-89.36757,01/31/2016,,21.7,1.0
Monona Farmers Market,Monona,WI,53716,43.0466573,-89.3194629,OSM,10180980768,node,,Su 8:30-12:30,True,1541249,Monona Farmers Market Inc.,Monona,WI,53716,43.04706,-89.3191,04/07/2023,,53.6,0.75
Monroe Street Farmers Market,Madison,WI,53711,43.060529,-89.4223313,OSM,10180980769,node,,Su 9:00-13:00,False,1205094,"Monroe Street Farmers Market, Inc.",Madison,WI,53711,43.061874,-89.42174,09/25/2015,12/26/2019,157.1,0.867
Mount Horeb Farmers Market,Mount Horeb,WI,53572,43.0085701,-89.7356361,OSM,10180980770,node,,Th 15:00-17:30,False,1284729,Mt. Horeb Farmer's Market,Mount Horeb,WI,53572,43.00865,-89.73561,06/01/2017,09/20/2019,9.1,0.762
Northside Farmers' Market,Madison,WI,53704,43.1282021,-89.3618414,OSM,10180980771,node,,Su 8:30-12:30,False,753742,NORTHSIDE FARMERS MARKET,Madison,WI,53704,43.12836,-89.36151,05/23/2005,11/29/2024,32.1,1.0
South Madison Farmers' Market - Sunday,Madison,WI,53715,43.0504031,-89.394588,OSM,10180980774,node,,"Su 11:00-15:00, Tu 14:00-18:00",False,757042,SOUTH MADISON FARMERS MARKET,Madison,WI,53715,43.050144,-89.394005,06/15/2005,09/20/2019,55.4,0.788
Sun Prairie Farmers Market,Sun Prairie,WI,53590,43.1828102,-89.2107502,OSM,10180980777,node,,Sa 7:00-12:00,True,1494957,Sun Prairie Farmers Market,Sun Prairie,WI,53590,43.182545,-89.21036,04/19/2022,,43.2,1.0
Verona Downtown Farmers Market,Verona,WI,53593,42.9875742,-89.5336363,OSM,10180980778,node,,We 15:00-18:30,True,1455971,Verona Downtown Farmers Market,Verona,WI,53593,42.98639,-89.53601,06/14/2021,,233.7,1.0
Jacksonport Farmers Market,Sturgeon Bay,WI,54235,44.9784783,-87.1844919,OSM,11155178117,node,https://www.jacksonport.net/farmers-market/,May 16-Oct 17 Tu 09:00-13:00,True,1497981,Jacksonport Farmers Market,Sturgeon Bay,WI,54235,44.978474,-87.184494,05/09/2022,,0.5,1.0
Milwaukee Public Market,Milwaukee,WI,53202,43.0352528,-87.9080919,OSM,53160687,way,http://www.milwaukeepublicmarket.org,Mo-We 06:30-20:00; Th-Fr 06:30-21:00; Sa 08:00-21:00; Su 10:00-18:00,False,763549,EL REY PRODUCTOS,Milwaukee,WI,53202,43.03516,-87.90866,10/28/2005,07/30/2007,47.3,0.375
West Allis Farmers Market,,WI,,43.0145605,-87.9938021,OSM,906240521,way,https://thatswhywestallis.com/farmers-market/,"May Sa[1]-Nov Su[4]: Tu,Th 12:00-18:00; May Sa[1]-Nov Su[4]: Sa 13:00-18:00; Jul 04 off; Nov Th[4] off",False,1101045,West Allis Farmers Market,West Allis,WI,53214,43.01488,-87.99412,05/10/2013,05/07/2023,43.9,1.0
Fondy Farmer's Market,Milwaukee,WI,53206,43.0616384,-87.939769,OSM,1081637716,way,https://fondymke.org/,,True,850600,Fondy Food Center Inc,Milwaukee,WI,53206,43.06188,-87.93946,05/21/2008,,36.8,0.429
Columbia Heights Farmers Market,,DC,,38.9302362,-77.0323439,OSM,1784988466,node,http://www.columbiaheightscommunitymarketplace.org/,Sa 10:00-13:00,False,1247604,Community Foodworks - Cohi Csa,Washington,DC,20010,38.930332,-77.0325,05/31/2016,11/29/2020,17.2,0.235
Farmer's Market (Wednesdays),,DC,,38.9006047,-77.0508406,OSM,2457603232,node,,,True,1145699,FRESHFARM Foggy Bottom Farmers Market,Washington,DC,20052,38.900665,-77.05079,04/22/2014,,8.0,0.235
Petworth Community Market,,DC,,38.9413521,-77.0250915,OSM,3781085662,node,,Sa 09:00-13:00,False,1359221,Petworth Community Market,Washington,DC,20011,38.941345,-77.02508,05/21/2019,11/24/2023,1.3,1.0
Market SW,,DC,,38.8767384,-77.0182216,OSM,6129180614,node,,,False,1070446,Aya Community Markets - Southwest FM,Washington,DC,20024,38.87655,-77.018425,08/13/2012,01/18/2017,27.4,0.222
Monroe Street Farmers Market,Washington,DC,20017,38.9332572,-76.9952093,OSM,9483455588,node,,Sa 10:00-13:00,True,1397287,FRESHFARM Monroe Farmers Market,Washington,DC,20017,38.93284,-76.99501,03/04/2020,,49.5,0.414
Dupont Circle Market,,DC,,38.9103862,-77.044777,OSM,13000155394,node,,Su 08:30-13:30,True,1208989,FRESHFARM Dupont Circle Farmers Market,Washington,DC,20036,38.909733,-77.04492,07/26/2015,,73.7,0.722
Mount Pleasant Farmers' Market,,DC,,38.9314984,-77.0386548,OSM,13000284555,node,,Sa 09:00-13:00,True,782035,Mount Pleasant Farmers Market,Washington,DC,20010,38.93136,-77.03842,03/27/2006,,25.5,1.0
UDC Van Ness Farmers Market,,DC,,38.9440454,-77.0638786,OSM,13000287816,node,,Sa 08:00-14:00,False,1082217,University of the District Farmers Mkt,Washington,DC,20008,38.943867,-77.06341,11/17/2012,02/20/2018,45.1,0.211
Union Market,,DC,20002,38.9085985,-76.9973664,OSM,187087932,way,https://unionmarketdc.com/,Fr 11:00-20:00; Sa-Su 8:00-20:00,False,1145714,Union Market Freshfarm Markett,Washington,DC,20002,38.90883,-76.997955,07/03/2014,09/20/2019,57.1,0.357
Cleveland Park Farmers Market (Saturday),,DC,,38.9349441,-77.0583042,OSM,810045604,way,https://cpbiz.org/community/farmers-markets/,Sa 09:00-13:00,True,1535145,Freshfarm Cleveland Park Farmers Market,Washington,DC,20008,38.93489,-77.058586,03/01/2023,,25.1,0.596
