osm_id,osm_type,name,lat,lon,street,city,state,postcode,opening_hours,website,phone,facebook,wikidata,source
9814640660,node,Waterbury Flea Market,44.3567139,-72.7951207,U.S. Route 2,Waterbury,VT,,,,,,,
9921038092,node,Mach's market,43.3464619,-73.1775552,,,VT,,,,,,,
9921053198,node,New Morning Natural Food,43.1755033,-73.0578711,,,VT,,,,,,,
11383112961,node,Farmhouse Market,42.8748879,-72.8632177,,,VT,,,,,,,
12258337748,node,Bromley market,43.2140633,-72.9281,,,VT,,,,,,,
12260881017,node,Mach's market,43.3463628,-73.1772102,,,VT,,,,,,,
235232312,way,West River Farmers Market,43.2266068,-72.8080253,,,VT,,,https://www.westriverfarmersmarket.com/West_River_Farmers_Market/Welcome.html,+1 802-875-5004,,,
605763532,way,Norwich Farmers Market,43.6978242,-72.3171533,US Route 5,Norwich,VT,05055,,http://www.norwichfarmersmarket.org/,,,,
864647302,way,Vermont Farmer's Winter Market,43.6077329,-72.985382,West Street,,VT,,,https://vtfarmersmarket.org/,,,,
987696441,way,Manchester Farmers Market,43.1775651,-73.0528691,Main Street,Manchester Center,VT,05255,Th 15:00-18:00,https://manchesterfarmers.org,,,,
1186524335,way,Red Barn Market & Deli,44.4492639,-73.1570727,Tilley Drive,S. Burlington,VT,05403,Mo-Fr 07:00-18:30,,,,,
1369731021,way,The Market Wagon,42.9279784,-73.2088524,Harwood Hill Road,Bennington,VT,05201,Tu-Sa 09:00-17:30,,,,,
1233506298,node,Burke Farmers Market,38.7971003,-77.2982721,Roberts Parkway,Burke,VA,22015,May 7-Nov 19: Sa 08:00-12:00,https://www.fairfaxcounty.gov/parks/farmersmarkets/burke,,,,
1233568230,node,Herndon Farmers' Market,38.9713593,-77.3855566,Lynn,,VA,,May 05-Oct 26: Th 08:00-12:00,,,,,
1233568231,node,Kingstowne Farmers Market,38.7729292,-77.1355789,Kingstowne Center,Alexandria,VA,22315,May 6-Oct 28: Fr 16:00-19:00,https://www.fairfaxcounty.gov/parks/farmersmarkets,,,,
1233568233,node,McLean Farmers Market,38.9284172,-77.1913095,Chain Bridge Road,McLean,VA,22101,May 6-Nov 18: Fr 08:00-12:00; May 13 off,https://www.fairfaxcounty.gov/parks/farmersmarkets,,,,"bing imagery, _data,firld papers,on-site"
1233568234,node,Lorton Farmers Market,38.7151747,-77.213651,Lorton Station Boulevard,Lorton,VA,22079,May 1-Nov 6: Su 09:00-13:00,https://www.fairfaxcounty.gov/parks/farmersmarkets/lorton,,,,"Bing,_data,field papers,on-site"
1233568236,node,Fairfax Farmers Market,38.8529274,-77.298286,Old Lee Highway,,VA,,May 3-Oct 25: Tu 08:00-12:00,,,,,
1233568237,node,Vienna/Oakton Farmers Market,38.8743933,-77.3156847,Jermantown Road,,VA,,May 4-Nov 16: We 08:00-12:00,https://www.freshfarm.org/markets/oakton,,,,
1233568238,node,Annandale Farmers Market,38.8358082,-77.1734348,Columbia Pike,,VA,,May 5-Nov 3: Th 08:00-12:00,,,,,
1233568240,node,Reston Farmers Market,38.9697621,-77.3410881,Washington Plaza North,Reston,VA,20190,May 3-Nov 8: Sa 08:00-12:00,,,,,
2164603889,node,Lynchburg Community Market,37.4119086,-79.1401007,Main Street,,VA,,"Mo,Su off; Tu-Sa 07:00-14:00",https://lynchburgcommunitymarket.com,+1 434-455-4485,,,
2208307520,node,Cox Farms,38.881662,-77.486178,,,VA,,,,,,,
2412438393,node,Southwest Virginia Farmer's Market,36.7421812,-80.7725177,,,VA,,,,,,,
2501701005,node,Market House,37.2709036,-76.6996013,East Duke of Gloucester Street,Williamsburg,VA,23185,Mo-Su 10:00-18:00,,,,,
2835013843,node,Del Ray Farmers' Market,38.8268316,-77.0585103,,,VA,,Sa 08:00-12:00,https://www.alexandriava.gov/FarmersMarket,,,,
3051218335,node,City Center at Oyster Point,37.0863079,-76.4734049,,,VA,,,,,,,
3075818583,node,Farmer's Market,36.9339228,-82.6277915,,,VA,,,,,,,
3181928278,node,Cascades Market,39.0315837,-77.3952468,,,VA,,Su 09:00-13:00; Jan - Apr off; Dec off,http://loudounfarmersmarkets.org/markets/cascades/,,,,Field papers
3191726515,node,Old Town Farmers' Market,38.8050783,-77.0429881,King Street,Alexandria,VA,22314,Sa 7:00-12:00,https://www.alexandriava.gov/OldTownFarmersMarket,+1 703-746-3200,,,City of Alexandria
3200077499,node,City of Manassas Farmer's Market- Thursday,38.750395,-77.4740236,Center Street,Manassas,VA,20110,Th 07:30-13:00,https://visitmanassas.org/listings/farmers-market/,,,,"bing imagery, _data, field papers, on-site"
3200077515,node,,38.8537982,-77.3579308,,,VA,,,,,,,
3200077516,node,Great Falls Community Farmers Market,38.9962072,-77.2889417,Walker Road,Great Falls,VA,22066,Apr 01-Nov 29: Sa 09:00-13:00;Dec 06-Apr18: Sa 10:00-14:00,https://www.greatfallsfarmersmarket.org/,,,,"USDA, bing imagery"
3200080497,node,Falls Church Farmers Market,38.8854934,-77.1725389,Park Avenue,Falls Church,VA,22046,Sa 08:00-12:00,http://www.fallschurchva.gov/farmersmarket,,,,bing imagery
3200086588,node,Woods Farmers Market,37.2636321,-77.4948695,Hickory Road,South Chesterfield,VA,23803,Jun-Oct Sa 08:30-12:00,,,,,
3200087184,node,Freight Station Farmers Market,39.1850639,-78.1708331,West Boscawen Street,Winchester,VA,22601,,https://www.facebook.com/pages/Freight-Station-Farmers-Market/304266982986?__fns&hash=Ac3_Ljer9jtSt6Iz,,,,
3200088956,node,Archwood Green Barns Farmers' Market,38.8515287,-77.7866995,Old Tavern Road,The Plains,VA,20198,Apr-Nov Su 10:00-15:00,https://www.warrentonva.gov/Community/Attractions.aspx,,,,
3200090025,node,Westover Farmers Market,38.8859258,-77.1418875,North McKinley Road,Arlington,VA,22205,May-Nov: Su 08:00-12:00; Dec-Apr Su 09:00-13:00,https://westoverfarmersmarket.org/,,,,Bing imagery
3200091061,node,Bristow Farmers Market,38.759318,-77.5758006,Devlin Road,Bristow,VA,20136,10:00-14:00,https://www.facebook.com/pages/Bristow-Farmers-Market/336754686393407?sk,,,,"bing imagery, _data, field papers, on-site"
3200092838,node,Herndon Farmers Market,38.9701162,-77.3851553,Lynn Street,Herndon,VA,20170,May01-Nov06:08:00-12:30,https://www.fairfaxcounty.gov/parks/farmersmarkets/herndon,,,,"USDA, bing imagery"
3200094621,node,Crozet Farmers Market,38.0684847,-78.7021171,,Crozet,VA,22932,,,,,,Bing
3200095126,node,Ashburn Farmers Market,39.0232169,-77.4778674,Pipeline Plaza,Ashburn,VA,20147,,https://www.loudounfarmersmarkets.org/,,,,
3200095818,node,Mosaic Central Farm Market,38.8699807,-77.2309664,District Avenue,Fairfax,VA,22031,Apr-Dec Su 09:30-14:30,https://www.centralfarmmarkets.com/,,,,"bing imagery, _data, field papers, on-site"
3200104278,node,Kingstowne Farmers Market,38.7708145,-77.1382104,Kingstowne Towne Center,Alexandria,VA,22315,May02-Oct31: Fr 16:00-19:00,https://www.fairfaxcounty.gov/parks/farmersmarkets,,,,"USDA, Bing imagery"
3200104482,node,Chesapeake Farmers Market,36.7206122,-76.2419164,Reservation Road,Chesapeake,VA,23322,We 08:00-13:00; Sa 08:00-13:00; Jun-Nov: We 08:00-13:00; Sa 08:00-13:00,,,,,bing imagery
3200104785,node,Emporia Farmers Market,36.6890875,-77.5411688,South Main Street,Emporia,VA,23847,Jan-Dec: Mo-Su 06:00-19:00,,,,,
3200108384,node,Smart Markets Lorton,38.7175877,-77.2640277,Ox Road,Lorton,VA,22079,May 1-Nov 14: Th 15:00-19:00,https://www.smartmarkets.org/,,,,"bing imagery, _data,field papers, on-site"
3200110272,node,Wakefield Farmers Market,38.8135426,-77.22479,Braddock Road,Annadale,VA,22003,,,,,,
3200111574,node,Oak Marr,38.8771335,-77.3146415,Jermantown Road,Oakton,VA,22124,May-Nov We 08:00-12:00,https://www.fairfaxcounty.gov/parks/farmersmarkets,,,,"bing imagery,_data, field papers,on-site"
3200113672,node,Galax Farmer's Market,36.6635141,-80.9252862,North Main Street,Galax,VA,24333,Fr 08:00-13:00; Sa 08:00-13:00,http://www.galaxfarmersmarket.com/,,,,
3200114316,node,Brandermill Green Market,37.4232732,-77.6365796,Market Square Lane,Midlothian,VA,23112,May-Oct Sa 10:00-12:00,,,,,"bing imagery,_data,field papers, on-site"
3200117704,node,Fluvanna Farmer's Market,37.8698456,-78.2946862,Thomas Jefferson Parkway,Palmyra,VA,22963,Apr 1-Oct 31: Tu 14:00-18:00,https://www.fluvannacounty.org/parksrec/page/fluvanna-farmers-market,,,,
3200120834,node,FreshFarm Oakton,38.8805793,-77.3011056,Chain Bridge Road,Oakton,VA,22124,Sa 10:00-14:00,https://www.freshfarm.org/markets/oakton,,,,"bing imagery,_data,field papers,on-site"
3200121801,node,Reston Farmers Market,38.969482,-77.340713,North Shore Drive,Reston,VA,20190,May-Sep; Sa 08:00-12:00,https://www.fairfaxcounty.gov/parks/farmersmarkets,,,,"bing imaegry. _data, field papers, on-site"
3200125253,node,West End Farmer's Market,38.8090453,-77.1162506,Brenman Park Drive,Alexandria,VA,22304,Su 08:30-13:00,http://www.westendfarmersmarket.org,,,,USDA and http://www.westendfarmersmarket.org/donors.html
3200129059,node,Vienna Saturday Farmers' Market,38.9004542,-77.2597037,Cherry Street Southeast,Vienna,VA,22180,May-Oct Sa 08:00-12:00,http://viennafarmersmarket.com/,+1 703-200-7806,,,http://viennafarmersmarket.com/
3200129260,node,Farmer's Market at Governor's Pointe,36.8988462,-76.4955249,Governor's Pointe Drive,Suffolk,VA,23436,,,,,,"bing imagery, _data, firld papers, on-site"
3200133102,node,Williamsburg Farmers Market,37.2709862,-76.7058526,West Duke of Gloucester Street,Williamsburg,VA,23185,,https://www.williamsburgfarmersmarket.com/,,,,"usda, bing imagery"
3200139980,node,Deltaville Farmers Market,37.551569,-76.3238102,Jackson Creek Road,Deltaville,VA,,,,,,,
3200141841,node,Wise Farmers' Market,36.976856,-82.5784421,East Main Street,Wise,VA,24293,16:00-19:00,https://www.townofwise.net/,,,,"bing imagery, _data, field papers, on-site"
3200155427,node,Chesterfield Farmers Market,37.5080019,-77.6095829,Midlothian Turnpike,Richmond,VA,23235,May-Oct: Tu 10:00-18:00; We 10:00-18:00; Th 10:00-18:00; Fr 10:00-18:00; Sa 08:00-16:00,http://www.chesterfieldfarmersmarket.blogspot.com,,,,"bing imagery,_data,field papers,on-site"
3200158320,node,Arlington Farmer's Market,38.8898326,-77.0845728,N. Courthouse Rd. and N. 14th St.,Arlington,VA,,"Sa 08:00-12:00, Jan-Mar: 09:00-12:00",http://www.arlingtonparks.us/farmersmarket,,,,"on-site, USDA, and Market Website"
3200169240,node,Farmers Market at Rural Retreat Depot,36.8939639,-81.2762627,West Railroad Avenue,rural Retreat,VA,24368,Jul 02- Sep 24: We 14:00-18:00,https://theruralretreatdepot.com/,,,,"bing imagery, _data, field papers, on-site"
3200171185,node,Glade Spring Farmers Market,36.790964,-81.7711842,Town Square,Glade Spring,VA,24340,Sa 08:00-12:00,,,,,
3200174426,node,Ballston FRESHFARM,38.8813205,-77.1119681,North Taylor Street,Arlington,VA,,Jun 18-Nov 19 Th 15:00-19:00,https://www.freshfarm.org/markets/ballston,,,,"USDA, Market Website, on-site"
3200177690,node,Staunton Farmers' Market,38.1480293,-79.0737098,West Johnson Street,Staunton,VA,24401,,https://stauntonfarmersmarket.org/,+1-540-448-1937,,,USDA
3200183850,node,Midlothina Mines Farmers Market,37.4931329,-77.6523758,Coalfield Road,Midlothian,VA,23114,May 3 - Dec 6 Sa 09:00-16:00,,,,,Bing imagery
3200183851,node,Petersburg Farmers Market,37.2340311,-77.4030323,River Street,Petersburg,VA,23803,Sa 07:00-24:00,,,,,"bing imagery, http://www.petersburgva.gov/index.aspx?NID=604"
3200191025,node,Bath County Farmers Market,38.0003816,-79.8332612,Main Street,Hot Springs,VA,24445,Su 09:00-13:00,,540-839-6644,,,
3200191510,node,The Virginia Beach Farmers Market,36.776773,-76.0912662,Dam Neck Road,Virginia Beach,VA,23453,Fr 19:00-22:00,https://www.vbgov.com/farmersmarket,,,,"Bing, _data, field papers, on-site"
3200191762,node,Chesterfield County Farmers Market,37.3768978,-77.504329,Mimms Loop,Chesterfield,VA,23832,May-Sep We 15:00-18:00,,,,,"bing imagery, _data,field papers, on-site"
3200191763,node,Wytheville Farmers Market,36.9485727,-81.083896,West Spring Street,Wytheville,VA,24382,May-Oct Sa 9:00-13:00,http://www.wythevillefarmersmarket.com,,,,"bing imagery, _data, field papers, on-site"
3200192424,node,Mineral Farmers Market,38.0124362,-77.9076024,,,VA,,,http://www.mineralmarket.org,,,,
3200209421,node,Clinch River Farmers Market,36.9044333,-82.3111517,4th Avenue,St. Paul,VA,24283,May-Oct: We 02:00-17:00; Sa 08:00-13:00,https://www.stpaulva.org/community/page/clinch-river-farmers-market,,,,"USDA, bing imagery"
3200216065,node,Bedford Farmers Market,37.3337629,-79.524794,,,VA,,Apr-Oct Fr 08:00-13:00,,,,,"Bing imagery, _data, field papers, on-site"
3200217826,node,Front Royal Farmers Market,38.9176434,-78.1895122,East Main Street,Front Royal,VA,22630,May-Oct: Sa 09:00-13:00,http://frontroyalfarmersmarket.com/wp/about-the-market/,,,,"Bing, _data, field papers, on-site"
3201006122,node,Historic Manassas Farmers Market,38.7527794,-77.4764757,Church Street & Quarry Street,Manassas,VA,20110,,,,,,USDA
3548874617,node,Harrisonburg Farmers Market,38.4463293,-78.8709231,,,VA,,"Tu,Sa 08:00-13:00",,,,,
4082316439,node,Clarendon Farmers Market,38.8867779,-77.0956516,,,VA,,Apr-Oct: We 15:00-19:00,,,,,
5312902242,node,Painted Tree Boutiques,38.9334701,-77.5213286,Dulles Landing Drive,Arcola,VA,20166,Mo-Su 10:00-21:00,https://paintedtree.com/locations/dulles-virginia/,,,,
5312902265,node,Indian Mart,38.937225,-77.5202376,Dulles Landing Drive,Arcola,VA,20166,,,,,,
5586935853,node,Warrenton Farmer's Market,38.7114554,-77.7934961,Corner of Lee Street and South Fifth Street,Warrenton,VA,20186,Apr 19-Nov 22 Sa 07:00-12:00,https://www.warrentonva.gov/277/Farmers-Market,,,,bing imagery
5730843887,node,One Loudoun Market,39.0575129,-77.4555203,,,VA,,Sa 09:00-13:00,https://eatloco.org/oneloudoun-marketplace/,,,,
6329907649,node,17th Street Market Place,36.8444153,-75.9808144,,,VA,,,,,,,
6466751515,node,Lubber Run Farmers Market,38.8733687,-77.1121951,,,VA,,May-Oct: Sa 08:00-12:00,https://lubberrunfarmersmarket.org/,,,,
6988838331,node,Plaza Latina Market,38.9024304,-77.2055579,,,VA,,,,,,,
6993983124,node,Rotunda General Store,38.9286805,-77.233563,,,VA,,,,,,,
7737725368,node,Manila Oriental Market,38.7830508,-77.1876601,,,VA,,,,+1 703-379-0595,,,
8108514350,node,Little Villagio Pizzeria e Mercato,38.7805355,-77.3867338,Main Street,Clifton,VA,20124,,,+1-703-543-2030,,,
8319607122,node,The Star Consignment,36.6618348,-80.9257231,,,VA,,,,,,,
8319607138,node,Media Market,36.6655019,-80.9261808,,,VA,,,,,,,
8319607150,node,Thompson's Flea Market,36.6608586,-80.9240773,,,VA,,,,,,,
8346214479,node,Batesville Market,37.9956572,-78.722351,,,VA,,,,,,,
8589383061,node,Smithfield Farmers Market,36.9816167,-76.6312091,Main Street,Smithfield,VA,23430,,https://www.co.isle-of-wight.va.us/our_community/farmers_market/,,smithfieldfarmersmarket,,
8656067865,node,Carrollton Farmers Market,36.9531985,-76.5309996,Carrollton Boulevard,Carrollton,VA,23314,May-Aug: We 10:00-14:00,https://www.co.isle-of-wight.va.us/our_community/farmers_market/,,https://www.facebook.com/Carrollton-Farmers-Market-105205108376488,,
8818861864,node,,37.6938799,-76.3720046,,,VA,,,,,,,
8836818991,node,West End Farmer's Market,37.2722361,-79.9600911,Patterson Avenue Southwest,Roanoke,VA,,Tu 15:00-18:00,,,,,
8907353089,node,Streets Market & Cafe,38.8336396,-77.060229,Mount Vernon Avenue,Alexandria,VA,22305,,http://streetsmarketcafe.com/,,,,
9048051518,node,Virginia Mercantile,38.7811928,-77.3851701,Chapel Road,Clifton,VA,20124,,https://www.vamercantile.com/,+1-571-549-8880,,,
9081274334,node,J & L Green Farm,38.8418048,-78.6615961,Swover Creek Road,Edinburg,VA,22824,Sa 09:00-17:00,https://www.jlgreenfarm.com/,,,,
9297738079,node,Chili Hill Food Market,36.9811306,-76.6338563,Main Street,Smithfield,VA,23430,Tu-Sa 10:00-18:00,,+1-757-450-4693,thaifoodnfarm,,
9772081062,node,Farmers Market at Bridgeport,36.8636639,-76.4586058,,,VA,,,https://www.bridgeportsuffolk.com/farmersmarket,,smithfieldfarmersmarket,,
9780182980,node,West Oaks Farm Market,39.1230547,-78.2418849,,,VA,,,,,,,
9967457067,node,The Main Gourmet,36.9810827,-76.632992,Main Street,Smithfield,VA,23430,,https://www.themaingourmet.com,+1-757-542-4500,themaingourmet,,esri/USA_NAD_Addresses
10173339658,node,Pickers Market,36.9801474,-76.634007,Main Street,Smithfield,VA,23430,Jun-Nov Sa[2] 09:00-13:00,https://www.co.isle-of-wight.va.us/our_community/farmers_market/,,,,
10298282303,node,Windsor Farmers Market,36.8043326,-76.7270308,Windsor Boulevard,Windsor,VA,23487,,,,WindsorVAFarmersMarket,,
10553699900,node,Hatch Local,37.5247904,-77.4377054,Hull Street,Richmond,VA,23224,,https://www.hatchlocalfoodhall.com/,,,,esri_USDOT_Virgina
10659915802,node,Deggi,38.8408498,-77.1207166,South George Mason Drive,,VA,,,,+1 703-417-9335,,,
10733094334,node,RVA Big Market,37.5895724,-77.4710726,Hermitage Road,Richmond,VA,23227,Nov-Apr: Sa 09:00-12:00; May-Oct: Sa 08:00-12:00,https://www.growrva.com/rvabigmkt,,,,
10752276190,node,Blacksburg Farmers' Market,37.2291493,-80.4148849,,,VA,,"Apr-Oct We 12:00-18:00,Sa 08:00-14:00; Nov-Dec We 12:00-18:00,Sa 09:00-14:00; Jan-Mar Sa 10:00-14:00",https://www.blacksburgfarmersmarket.com/,+1 540 239 8290,,,
11186899998,node,Downtown South Boston Farmers Market,36.6972647,-78.9003572,,,VA,,,,,,,
11268268150,node,Altavista Trade Lot Farmers Market,37.1116626,-79.2877623,7th Street,Altavista,VA,24517,All Day on Every 1st Saturday,,,,,
12230373873,node,Friends and Farmers Market,36.9331709,-82.6298592,,,VA,,,,,,,
12299718589,node,Poor Farmer's Market,36.7350883,-80.407692,Jeb Stuart Highway,,VA,,Mo-Sa 06:00-20:00; Su 07:00-20:00,,+1 276-952-2670,,,
12413004819,node,Chincoteague Island Farmers and Artistan Market,37.9330333,-75.3734078,Church Street,Chincoteague,VA,23336,Sa 09:00-13:00,,,,,
12758805647,node,"Bedford, Virginia Farmers Market",37.3342975,-79.5237586,,,VA,,,,,,,
12758829226,node,Forest Farmers Market,37.3640586,-79.284969,,,VA,,,,,,,
12812521854,node,Pierce Street Farmers Market,37.4041171,-79.1521945,,,VA,,May-Oct:Th[1] 16:00-19:00,,,,,
13007752618,node,Greene Farmers Market at Greene Commons,38.2967717,-78.442091,Celt Road,Stanardsville,VA,22973,,https://greenecommons.com/,,,,
166671675,way,,37.2711654,-79.9390589,,,VA,,,,,,,
254093107,way,Main Street Market,38.0303951,-78.4871925,West Main Street,Charlottesville,VA,22903,,,,,,
288474434,way,Farmers Market,36.5849566,-79.3852606,,,VA,,,,,,,
298375262,way,City Market,37.2334805,-77.4042363,East Old Street,Petersburg,VA,23803,,,,,Q5123297,
313964108,way,Fairfax Sunday Farmers' Market,38.8459529,-77.3087771,Page Avenue,Fairfax,VA,22030,May-Oct Su 10:00-14:00,http://www.FairfaxSundayMarket.com,,,,
313969460,way,Earlysville Farmers Market,38.1547699,-78.4814247,Earlysville Road,Earlysville,VA,22936,May 1-Oct 9: Th 16:00-19:00,https://earlysvillefarmersmarket.wordpress.com/,,,,
313969711,way,Columbia Pike Farmers Market,38.8624265,-77.0866429,Columbia Pike,Arlington,VA,22204,,,,,,
313971425,way,Forest Lakes Farmers Market,38.1087023,-78.4409112,Ashwood Boulevard,Charlottesville,VA,22911,Tu 16:00-19:00,https://www.facebook.com/ForestLakesFarmersMarket,,,,Bing;esri_USDOT_Virginia
313975149,way,Scottsville Community Farmers Market Pavillion,37.7978873,-78.495148,Fleet Street,Scottsville,VA,24590,Sa 09:00-13:00,https://www.svillechamber.org/,,,,esri_Virginia
323730057,way,Game's Farmers Market,37.0639987,-76.4600177,Harpersville Road,Newport News,VA,23601,,,,,,
340235857,way,Covington Farmers Market,37.7935421,-79.9945021,,,VA,,,,,,,
402686502,way,Harris Teeter,36.7937923,-76.1691846,Ferrell Parkway,Virginia Beach,VA,23464,Mo-Su 06:00-22:00,https://www.harristeeter.com/stores/grocery/va/virginia-beach/indian-lakes-crossing/097/00350,+1 757-467-0529,,,
470415992,way,Health Nut Nutrition,37.359821,-79.2409284,Enterprise Drive,Lynchburg,VA,24502,"Mo-Fr 09:00-20:00, Sa 09:00-19:00",,,,,
483463302,way,Martinsville Farmers Market,36.6917976,-79.8750038,,,VA,,,,,,,
550145006,way,Abingdon Farmers Market,36.7086211,-81.9773825,Remsburg Drive,Abingdon,VA,24210,"Apr Sa[3]-Nov Th[4] Tu 15:00-18:00, Sa 08:00-13:00; Dec Sa 10:00-12:00 ""Holiday Market""; Jan-Apr Sa[1,3] 10:00-12:00 ""Winter Market""",http://www.abingdonfarmersmarket.com/,+1 276 698 1434,,,http://vagrown.va-vdacs.com/product.aspx?pid=57629
552440419,way,Holley's Market,38.0707591,-78.1867963,James Madison Highway,Gordonsville,VA,22942,,,,,,
556818753,way,,36.596969,-82.5724223,,,VA,,,,,,,
556818768,way,,36.5999807,-82.5705396,,,VA,,,,,,,
563163269,way,Rocky Mount Farmers' Market,36.9970792,-79.8917875,Franklin Street,Rocky Mount,VA,24151,Mo-Sa 06:00-17:00,http://www.rockymountva.org/index.cfm/go/content.dspcontent/Page_Name/Farmers--Market.html,,,,"bing, _data, field papers, on_site"
583252773,way,Andrick's Front Royal Flea Market,38.9141761,-78.1846829,South Commerce Avenue,Front Royal,VA,22630,Sa 08:30-14:30; Su 08:30-20:00,,,,,
615057429,way,Hamtown Mercantile,36.9809991,-76.6329763,Main Street,Smithfield,VA,23430,Mo-Sa 10:00-20:00; Su 12:00-20:00,https://www.hamtownmerc.com,,hamtownmerc,,esri/USA_NAD_Addresses
770888016,way,Waynesboro Farmers Market,38.0685038,-78.8857522,,,VA,,,,,,,
771214802,way,Crewe Farmer and Flea Market,37.1658643,-78.1162968,,,VA,,,,,,,
819906706,way,Nalls Produce Market,38.759064,-77.160971,Beulah Street,,VA,22315,,,,,,microsoft/BuildingFootprints
858292397,way,Vinton Farmer's Market,37.2805421,-79.8987472,,,VA,,,,,,,
952783637,way,Dug In Farm,37.6939869,-76.3718992,,,VA,,,,,,,
1055024238,way,Virginia Furniture Market,37.0764449,-79.9167015,Brick Church Road,Rocky Mount,VA,24151,,,,,,
1055247464,way,Heritage Family Market,37.4974775,-79.8790547,Botetourt Road,Fincastle,VA,24090,,,,,,
1084499389,way,Bellwood Drive-In Flea Market,37.3986176,-77.4288458,,,VA,,,,,,,
1098316861,way,New Kent Farmers Market,37.5242605,-77.0744394,New Kent Highway,New Kent,VA,23124,,,,,,
1116069699,way,Archwood Green Barns Farmers' Market,38.8516086,-77.7864533,,,VA,,,,,,,
1132498706,way,Dorey Farmer's Market,37.4684076,-77.3367662,Darbytown Road,Henrico,VA,23231,Jun-Oct: Sa 09:00-12:00,https://www.doreyparkfarmersmarket.org/,,,,
1165997578,way,,38.3121777,-77.4088151,Ringgold Rd,,VA,22405,,,,,,
1171031020,way,Brambleton Farmers Market,38.9614429,-77.5354026,,,VA,,Su 9:00-13:00,,,,,
1306465371,way,Little River Market,37.8797914,-76.3270562,,,VA,,,,,,,
1321720095,way,New Castle Farmers Market,37.5028846,-80.1096102,,,VA,,,,,,,
1342195073,way,The Roost Store County Market,37.8771401,-78.1657107,,,VA,,,,,,,
1342204915,way,Chevy Chase Farm Store,37.7644896,-78.3662571,,,VA,,,,,,,
1352806893,way,Farmers Market,39.0522215,-78.371251,John Marshall Highway,,VA,,,,,,,esri/Virginia_building
1415709159,way,RVA Big Market,37.5893768,-77.4723551,Hermitage Road,Richmond,VA,23227,Nov-Apr: Sa 09:00-12:00; May-Oct: Sa 08:00-12:00,https://www.growrva.com/rvabigmkt,,,,
1415709834,way,South of the James Farmers Market,37.5208132,-77.4733867,Forest Hill Avenue,Richmond,VA,23225,Su 10:00-13:00,https://www.growrva.com/sojmarket,,,,
1415711161,way,RVA Black Farmers Market,37.5776066,-77.4525302,Westwood Avenue,Richmond,VA,23227,"Jun-Nov: Su[2,4] 11:00-15:00",https://www.rvablackfarmersmarket.com/,,,,
2221792,relation,Roanoke City Market,37.2711654,-79.9390589,,,VA,,,,,,,
1866817294,node,Village Market,48.3659912,-124.6082017,,,WA,,,,,,,
1948134435,node,Dave's Meat and Produce,47.2672601,-122.4678665,,,WA,,,,,,,Aerial Photo
2692002464,node,Mattawa Market,46.7381369,-119.9056867,,,WA,,,,,,,
2947416146,node,Boom City,48.0880078,-122.1949184,,,WA,,Sa 07:00-16:00,http://www.boomcityswapmeet.com/,+1-425-359-3864,,,
3502347374,node,Fremont Sunday Market,47.6501721,-122.3528867,,,WA,,Su 10:00-16:00,http://www.fremontmarket.com/,,,,
3616281888,node,Kent Farmers Market,47.3824666,-122.2352076,2nd Avenue North,Kent,WA,98032,,,,,,
4324237887,node,Wallingford Farmers Market,47.6636696,-122.3329153,,,WA,,May-Sep We 15:00-19:00,https://www.sfmamarkets.com/visit-wallingford-farmers-market/,,,,
4505477982,node,Vashon Island Farmers Market,47.4481319,-122.4609384,,,WA,,Apr-Oct Sa 10:00-14:00,,,,,
5002340095,node,Anacortes Farmers Market,48.5168602,-122.6091237,,,WA,,,https://anacortesfarmersmarket.org/,,,,
5583694660,node,Discover Burien,47.4666886,-122.3424867,,,WA,,,,,,,
5587274775,node,Shin's Asian Market,46.7171666,-117.1833222,,,WA,,,,,,,
5840518175,node,Farmer's Market,47.0457317,-122.9255313,,,WA,,,,,,,
5895717907,node,Joyce Farmers Market,48.1189783,-123.6693621,,,WA,,,,,,,
6322027960,node,Amarilis's Meat Market,46.2419069,-119.113887,West Court Street,Pasco,WA,99301,Mo-Su 08:00-22:00,,+1-509-545-4744,,,
6366506453,node,Spare Room Flea Market,48.2400489,-122.4163837,,,WA,,,,,,,
6366528745,node,Fruit Stand,48.2411535,-122.3689459,,,WA,,,,,,,
6582209313,node,Puyallup Farmers Market,47.1891259,-122.294763,,,WA,,,,,,,
6648363983,node,Quincy Public Market,47.2326235,-119.869894,F Street Southwest,Quincy,WA,98848,,,,,,
7157001417,node,Startup Roots,47.8666661,-121.7455489,,,WA,,,,,,,
8423188706,node,Queen Anne Farmer's Market,47.6371711,-122.3578321,,,WA,,Jun-Oct: Th 15:00-19:30,https://qafm.org/,,,,
8493192303,node,Al-Barawi Int'l Halal Food Market,47.3582997,-122.3081,Pacific Highway South,Kent,WA,98032,Mo-Su 09:00-21:00,https://al-barawi-international-food-market.business.site/?utm_source=gmb&utm_medium=referral,+1-206-651-7763,,,local knowledge
9902623745,node,Ashanti African Market & Hair Braiding,47.324345,-122.3113958,South 310th Street,Federal Way,WA,98003,Tu-Sa 11:30-20:00,,,,,
9965543027,node,Shoreline Farmers Market,47.7675434,-122.3470285,Aurora Avenue North,Shoreline,WA,98133,Jun 1-Oct 7 Sa 10:00-14:00,https://shorelinefarmersmarket.org/,,,,
9966729352,node,Southside Market,46.7272222,-117.1633757,,,WA,,,,,,,
